code,kline_time,open,high,low,close,volume,amount
000688.SH,2024-01-16 13:00:00,767.4251,770.2126,765.4271,766.9481,2626958,8091130231
000688.SH,2024-01-16 14:00:00,766.812,777.53,766.2835,777.4032,3105412,9877245260
000688.SH,2024-01-17 09:30:00,775.8641,776.226,768.0458,769.4648,4162186,13943188937
000688.SH,2024-01-17 10:30:00,769.5799,770.1181,766.2044,768.5245,1979656,6193359305
000688.SH,2024-01-17 13:00:00,769.0022,769.0022,765.5356,765.997,2180052,6943969284
000688.SH,2024-01-17 14:00:00,766.0729,767.2496,757.0449,757.0449,3508997,10639731313
000688.SH,2024-01-18 09:30:00,752.2862,756.0147,746.5344,749.8919,6257284,17923713541
000688.SH,2024-01-18 10:30:00,749.755,752.5682,741.3381,752.5682,3870821,10946190927
000688.SH,2024-01-18 13:00:00,749.8568,753.1424,743.5876,748.2688,2877076,8803585430
000688.SH,2024-01-18 14:00:00,748.377,769.1193,748.3332,768.2821,4493746,13979416598
000688.SH,2024-01-19 09:30:00,767.2392,773.1497,763.506,764.7492,6148686,19287920574
000688.SH,2024-01-19 10:30:00,764.6143,769.4148,762.7536,764.7265,2166903,6944512623
000688.SH,2024-01-19 13:00:00,764.404,767.1017,762.2642,765.7475,1858925,5751192036
000688.SH,2024-01-19 14:00:00,765.7745,769.5644,763.3425,765.4702,2764810,8411389239
000688.SH,2024-01-22 09:30:00,763.6012,764.6242,757.2773,757.915,5645617,17537502761
000688.SH,2024-01-22 10:30:00,757.9408,761.7049,755.0074,755.0074,2734091,8144780246
000688.SH,2024-01-22 13:00:00,756.6337,756.6337,749.53,753.6321,3466680,9662628404
000688.SH,2024-01-22 14:00:00,753.8248,755.8206,735.4063,742.2271,5416206,14939200976
000688.SH,2024-01-23 09:30:00,738.3826,752.172,733.4793,748.1493,7306688,20855743478
000688.SH,2024-01-23 10:30:00,748.2251,751.4203,739.3097,744.7915,2699104,7587057490
000688.SH,2024-01-23 13:00:00,742.3617,752.6072,742.3617,749.491,2899485,8630249071
000688.SH,2024-01-23 14:00:00,749.5651,754.649,749.3243,749.7431,3348229,9545065247
000688.SH,2024-01-24 09:30:00,753.0097,754.2197,737.2516,738.0345,5846195,17301886199
000688.SH,2024-01-24 10:30:00,738.2274,740.2079,734.2641,735.2159,3041868,8615131216
000688.SH,2024-01-24 13:00:00,736.003,741.4784,728.3654,738.9239,3833497,10165378920
000688.SH,2024-01-24 14:00:00,738.8395,752.6009,737.2775,750.2748,3886954,10980895265
000688.SH,2024-01-25 09:30:00,749.1329,758.5973,742.932,758.5973,7229258,19002720591
000688.SH,2024-01-25 10:30:00,758.6418,762.0976,756.0887,760.7758,4002461,11292504380
000688.SH,2024-01-25 13:00:00,760.7799,768.0234,760.1232,763.8599,4027407,11201604558
000688.SH,2024-01-25 14:00:00,763.7462,766.6328,762.7026,765.7908,3775073,10403043018
000688.SH,2024-01-26 09:30:00,759.9374,762.1842,756.0384,756.9857,6600209,18054123698
000688.SH,2024-01-26 10:30:00,756.9866,758.7965,751.7711,752.0922,2727179,7908601472
000688.SH,2024-01-26 13:00:00,752.3411,756.6092,750.7386,754.0021,2728099,7589672165
000688.SH,2024-01-26 14:00:00,753.8555,753.8555,742.9311,746.0958,3773183,11283758466
000688.SH,2024-01-29 09:30:00,748.2643,754.5865,736.9489,736.9539,7945387,21944264788
000688.SH,2024-01-29 10:30:00,736.9124,739.6066,733.632,734.078,3722283,8983761712
000688.SH,2024-01-29 13:00:00,734.891,734.891,727.5857,728.6049,3303121,8197548229
000688.SH,2024-01-29 14:00:00,728.5649,733.3557,725.3074,725.3074,3294951,8745515855
000688.SH,2024-01-30 09:30:00,720.1933,722.631,711.7045,712.2786,6503320,17802572269
000688.SH,2024-01-30 10:30:00,712.1176,714.432,709.2444,709.2444,2522182,6984254598
000688.SH,2024-01-30 13:00:00,710.2035,713.3658,706.7574,708.5618,2391822,6596424973
000688.SH,2024-01-30 14:00:00,708.5455,708.7356,696.5635,697.8454,3837749,10417102777
000688.SH,2024-01-31 09:30:00,693.8467,698.7732,681.3837,681.7682,7653947,18790447093
000688.SH,2024-01-31 10:30:00,681.8782,699.6704,681.7863,696.7555,3988410,9892235638
000688.SH,2024-01-31 13:00:00,698.1984,699.4825,690.9751,694.0466,2900980,7580233579
000688.SH,2024-01-31 14:00:00,693.884,694.283,684.333,684.8518,4358624,10799108239
000688.SH,2024-02-01 09:30:00,680.7177,704.257,678.9651,702.6229,8538245,21664452605
000688.SH,2024-02-01 10:30:00,702.6743,704.6597,696.746,699.1442,3545813,9986539567
000688.SH,2024-02-01 13:00:00,698.5014,700.1465,691.2317,693.5142,2675884,6788951153
000688.SH,2024-02-01 14:00:00,693.3133,695.7965,689.9102,690.0051,3079385,7695355664
000688.SH,2024-02-02 09:30:00,693.0199,694.7458,683.3585,685.9899,5979251,15428807704
000688.SH,2024-02-02 10:30:00,685.9326,686.666,673.9146,674.5561,3748757,9184875294
000688.SH,2024-02-02 13:00:00,675.8683,675.8683,669.4109,669.6534,5267620,11757028581
000688.SH,2024-02-02 14:00:00,669.6415,681.7341,653.6205,673.4071,6210524,14504611630
000688.SH,2024-02-05 09:30:00,675.3958,676.5865,647.4093,649.168,11737115,23971223493
000688.SH,2024-02-05 10:30:00,649.0076,656.3768,635.7395,650.8226,5785190,11765668038
000688.SH,2024-02-05 13:00:00,650.7101,687.6212,643.909,685.4247,5602096,12408687691
000688.SH,2024-02-05 14:00:00,685.463,685.463,672.9396,676.7932,4813021,10872981167
000688.SH,2024-02-06 09:30:00,675.4531,693.4018,665.6321,688.5811,10487123,20996089184
000688.SH,2024-02-06 10:30:00,688.1977,700.9479,688.1544,700.8007,4810349,10648027491
000688.SH,2024-02-06 13:00:00,694.3424,718.4951,694.3424,714.9332,7729081,17551970185
000688.SH,2024-02-06 14:00:00,715.0718,721.377,713.2028,720.7998,4791432,11585208449
000688.SH,2024-02-07 09:30:00,723.3117,742.3993,717.6979,739.9744,13958164,32662763720
000688.SH,2024-02-07 10:30:00,740.0836,744.0851,735.9142,741.1265,5408717,13154300924
000688.SH,2024-02-07 13:00:00,743.7987,744.3401,736.2515,738.8809,5891987,13413459677
000688.SH,2024-02-07 14:00:00,738.7941,743.7957,734.0918,743.4228,5976771,13536824021
000688.SH,2024-02-08 09:30:00,749.639,767.8557,749.0724,763.2289,13761599,32598588599
000688.SH,2024-02-08 10:30:00,763.1117,763.2909,755.2012,756.8725,6598468,15032706623
000688.SH,2024-02-08 13:00:00,757.1796,757.4205,745.2397,751.8319,6278317,14070377174
000688.SH,2024-02-08 14:00:00,752.1299,753.4436,747.2906,751.5036,4774016,11364379420
000688.SH,2024-02-19 09:30:00,762.6438,762.6438,751.241,757.6967,13222876,32154123577
000688.SH,2024-02-19 10:30:00,757.8497,759.8343,751.5274,751.7309,5004801,12401547345
000688.SH,2024-02-19 13:00:00,754.6719,757.4074,748.287,755.7406,4179431,10621944615
000688.SH,2024-02-19 14:00:00,756.1243,763.3583,755.2129,763.3156,5167728,13843047418
000688.SH,2024-02-20 09:30:00,756.0838,756.0838,748.8084,752.6498,8277128,22119500107
000688.SH,2024-02-20 10:30:00,752.782,754.1436,748.6,753.4306,3661672,9183320350
000688.SH,2024-02-20 13:00:00,752.6184,753.6114,748.8586,751.5025,3251010,8310419762
000688.SH,2024-02-20 14:00:00,751.429,758.0583,751.0493,754.7015,4652066,12127762531
000688.SH,2024-02-21 09:30:00,747.2499,751.3504,744.264,750.6107,7041434,18068795641
000688.SH,2024-02-21 10:30:00,750.7637,764.4938,750.7338,764.1429,5420007,13862896789
000688.SH,2024-02-21 13:00:00,761.5296,769.1493,761.5296,765.3677,5143808,13411303228
000688.SH,2024-02-21 14:00:00,765.2329,766.5532,755.1328,755.1552,4974559,12380622405
000688.SH,2024-02-22 09:30:00,757.2618,768.6579,755.9041,761.2941,8396776,23289377848
000688.SH,2024-02-22 10:30:00,761.4934,762.9623,758.555,759.8279,2877015,7768192853
000688.SH,2024-02-22 13:00:00,759.6086,763.5109,758.5887,759.0615,3147288,8329570161
000688.SH,2024-02-22 14:00:00,759.0164,762.4364,757.3302,762.3821,4106275,10579425202
000688.SH,2024-02-23 09:30:00,768.5093,769.8131,756.0039,756.6565,9095900,24300278522
000688.SH,2024-02-23 10:30:00,756.6392,758.9006,754.3471,756.3419,3440704,9565618990
000688.SH,2024-02-23 13:00:00,756.3192,761.6577,755.1824,761.3799,3861538,10249733393
000688.SH,2024-02-23 14:00:00,761.2181,765.2334,760.7842,764.4821,5000614,13575289285
000688.SH,2024-02-26 09:30:00,764.0326,767.7899,761.2193,764.5623,11806330,30218274763
000688.SH,2024-02-26 10:30:00,764.5681,771.9271,764.1702,770.4504,4523573,12096181964
000688.SH,2024-02-26 13:00:00,770.7872,776.9841,769.9116,774.2383,4951417,13414808668
000688.SH,2024-02-26 14:00:00,774.1832,774.1832,765.7895,768.4884,5608794,14475431240
000688.SH,2024-02-27 09:30:00,763.6649,767.1728,761.264,764.2695,7709133,21070527578
000688.SH,2024-02-27 10:30:00,764.2707,785.0165,763.9039,784.5334,5190958,16227827366
000688.SH,2024-02-27 13:00:00,781.7048,790.0591,781.7048,787.2664,5938621,18232913264
000688.SH,2024-02-27 14:00:00,787.3015,797.149,785.2358,796.9073,5714203,16886073752
000688.SH,2024-02-28 09:30:00,797.8251,811.6468,797.8251,807.2948,12312350,37237902367
000688.SH,2024-02-28 10:30:00,807.373,807.373,785.1082,788.3646,9123277,23884527500
000688.SH,2024-02-28 13:00:00,788.9494,795.6528,786.5933,787.2257,5304955,13530221790
000688.SH,2024-02-28 14:00:00,787.1935,788.2204,771.5922,771.5922,7163712,18119944541
000688.SH,2024-02-29 09:30:00,769.5571,801.7842,769.5571,796.238,11551734,34255021989
000688.SH,2024-02-29 10:30:00,796.1053,802.3921,789.0499,791.7254,5310186,15512162064
000688.SH,2024-02-29 13:00:00,789.7639,798.0793,788.2335,797.5805,3820632,10836671100
000688.SH,2024-02-29 14:00:00,797.7445,807.707,793.0163,807.707,5541985,16104035401
000688.SH,2024-03-01 09:30:00,809.4005,814.3826,803.525,813.5539,10686468,32822271419
000688.SH,2024-03-01 10:30:00,813.5764,813.895,806.7243,809.3741,4261419,12867865003
000688.SH,2024-03-01 13:00:00,808.4958,813.389,804.2106,811.5035,4009504,11640503758
000688.SH,2024-03-01 14:00:00,811.6216,818.1107,811.5013,815.4866,5141939,15440633951
000688.SH,2024-03-04 09:30:00,819.9574,822.6528,807.3873,815.4216,11037965,33468087786
000688.SH,2024-03-04 10:30:00,815.5565,821.5055,814.7787,819.7317,4526860,14332710821
000688.SH,2024-03-04 13:00:00,818.6062,822.1113,814.5689,817.8835,3823773,11913536340
000688.SH,2024-03-04 14:00:00,817.8798,820.7197,815.649,818.5129,3874362,11427179132
000688.SH,2024-03-05 09:30:00,812.6212,823.6754,810.3196,814.2746,9326418,28792997877
000688.SH,2024-03-05 10:30:00,814.2929,823.272,814.0904,822.0536,4137916,13478128312
000688.SH,2024-03-05 13:00:00,822.8356,824.1248,816.0483,818.4033,3864579,12025088128
000688.SH,2024-03-05 14:00:00,818.2808,820.875,812.291,817.7721,5140104,15679091054
000688.SH,2024-03-06 09:30:00,816.1445,816.1445,803.9915,807.1402,7897604,24288229069
000688.SH,2024-03-06 10:30:00,807.1831,822.7868,805.973,821.5415,4448531,12603827866
000688.SH,2024-03-06 13:00:00,817.7908,822.7868,815.3498,817.5038,4613072,12978277737
000688.SH,2024-03-06 14:00:00,817.5511,818.5892,811.8601,811.8984,3483404,10065126812
000688.SH,2024-03-07 09:30:00,814.1679,817.7769,807.2524,808.462,8793561,24398626099
000688.SH,2024-03-07 10:30:00,808.5637,810.3003,797.0246,797.9562,4745493,13756937791
000688.SH,2024-03-07 13:00:00,798.5537,800.6024,795.5591,795.6641,3882659,11300524215
000688.SH,2024-03-07 14:00:00,795.6564,799.4824,793.5926,794.2384,4230137,11761855837
000688.SH,2024-03-08 09:30:00,795.3215,800.6817,793.3062,797.9263,7592266,22196747673
000688.SH,2024-03-08 10:30:00,797.8895,797.9286,791.7342,796.3823,3720115,10484724189
000688.SH,2024-03-08 13:00:00,796.7834,798.4924,794.8189,796.9394,3573364,10255223748
000688.SH,2024-03-08 14:00:00,796.8262,805.5717,796.0452,803.2,5552477,15313175198
000688.SH,2024-03-11 09:30:00,800.8992,807.3869,797.2616,806.4089,8839088,26473895770
000688.SH,2024-03-11 10:30:00,806.2264,807.8408,802.1245,807.0515,4230891,12162347160
000688.SH,2024-03-11 13:00:00,806.6386,814.2933,806.1051,812.5155,4761012,13851482083
000688.SH,2024-03-11 14:00:00,812.5226,818.7067,811.7237,818.4386,4539723,13414357432
000688.SH,2024-03-12 09:30:00,818.5162,827.628,815.5939,817.7584,10526291,32446778892
000688.SH,2024-03-12 10:30:00,817.727,819.4771,813.0451,815.7619,3859070,11503577603
000688.SH,2024-03-12 13:00:00,815.228,819.9474,814.5572,819.2529,3754356,11020141825
000688.SH,2024-03-12 14:00:00,819.2397,820.0008,815.0843,817.7503,3950303,12071250779
000688.SH,2024-03-13 09:30:00,821.3228,824.8148,816.8985,817.3824,8324038,27214715443
000688.SH,2024-03-13 10:30:00,817.6042,818.7213,815.3871,818.4186,3769514,10865035569
000688.SH,2024-03-13 13:00:00,818.3153,823.7058,817.2962,821.6339,4404932,12701123973
000688.SH,2024-03-13 14:00:00,821.694,822.2277,813.0911,814.9319,4495513,13502809477
000688.SH,2024-03-14 09:30:00,811.5135,815.547,806.6876,807.7607,10078008,30242354616
000688.SH,2024-03-14 10:30:00,807.8901,813.1398,806.8445,808.2779,3481948,10814262367
000688.SH,2024-03-14 13:00:00,808.9535,809.3814,802.2432,803.3946,3545000,10436179656
000688.SH,2024-03-14 14:00:00,803.5401,806.258,797.7755,804.8554,4762524,13796333316
000688.SH,2024-03-15 09:30:00,802.9111,803.7235,796.8629,798.7315,7404834,21845836767
000688.SH,2024-03-15 10:30:00,798.7809,798.9593,795.3349,796.1667,3293170,9643805799
000688.SH,2024-03-15 13:00:00,796.4138,804.1894,794.7507,801.9729,3790990,10819111648
000688.SH,2024-03-15 14:00:00,801.9577,809.3953,801.9085,808.6736,5389913,16037688811
000688.SH,2024-03-18 09:30:00,810.3869,820.5713,809.8341,820.1418,9928508,30125508049
000688.SH,2024-03-18 10:30:00,820.1269,822.1266,817.3695,819.6578,4130851,14269695347
000688.SH,2024-03-18 13:00:00,820.3981,822.6372,819.4174,821.4729,4521856,14081213583
000688.SH,2024-03-18 14:00:00,821.4344,825.8985,820.2308,825.3998,5004387,15040286263
000688.SH,2024-03-19 09:30:00,822.1818,823.9016,819.2374,821.4986,9609765,29845520775
000688.SH,2024-03-19 10:30:00,821.4849,822.4494,817.0202,817.7421,4007870,12959031452
000688.SH,2024-03-19 13:00:00,817.7549,821.4909,817.4838,818.8074,3506660,11382038382
000688.SH,2024-03-19 14:00:00,818.8117,819.3139,811.7743,811.7743,4579188,14727144394
000688.SH,2024-03-20 09:30:00,810.6893,815.7337,809.8845,810.0654,7994335,25556233363
000688.SH,2024-03-20 10:30:00,810.0992,811.4757,806.5752,809.6676,4404157,13668497654
000688.SH,2024-03-20 13:00:00,809.2053,814.574,809.2053,812.641,4098100,12978961843
000688.SH,2024-03-20 14:00:00,812.7343,814.8241,811.5399,814.027,4484593,13767401131
000688.SH,2024-03-21 09:30:00,820.1431,824.1756,812.6698,813.2312,10281184,35422214614
000688.SH,2024-03-21 10:30:00,813.2341,814.502,805.785,806.5431,4877571,14655591690
000688.SH,2024-03-21 13:00:00,806.5854,811.5808,806.0949,809.3526,3858339,12368008715
000688.SH,2024-03-21 14:00:00,809.331,810.1945,805.5456,806.1376,3847990,12152202526
000688.SH,2024-03-22 09:30:00,804.0229,808.7094,797.0593,797.8823,9166541,30066496595
000688.SH,2024-03-22 10:30:00,797.889,798.7084,793.1039,793.7942,4569112,13373927424
000688.SH,2024-03-22 13:00:00,794.226,800.2957,793.1039,796.7371,3995817,12992281096
000688.SH,2024-03-22 14:00:00,796.6819,800.6492,793.7817,794.2011,4543175,14025850096
000688.SH,2024-03-25 09:30:00,792.8457,797.6576,786.2551,795.1723,8722376,29197545130
000688.SH,2024-03-25 10:30:00,795.1654,797.1327,793.7548,795.0327,3348613,11450761746
000688.SH,2024-03-25 13:00:00,794.5074,796.9781,790.091,790.2259,3267695,10052666707
000688.SH,2024-03-25 14:00:00,790.2746,791.0999,781.6239,781.6464,5671126,16328323272
000688.SH,2024-03-26 09:30:00,781.7265,787.6022,777.3305,778.5492,7092302,22476339702
000688.SH,2024-03-26 10:30:00,778.6548,780.4701,770.7005,771.0217,3622121,11569389384
000688.SH,2024-03-26 13:00:00,771.6124,775.9595,768.6785,775.0718,3764449,10934829245
000688.SH,2024-03-26 14:00:00,775.1145,777.7482,770.7538,772.0888,4206537,13109005952
000688.SH,2024-03-27 09:30:00,771.5448,772.471,763.0893,765.0166,7318437,22093483652
000688.SH,2024-03-27 10:30:00,764.9737,765.0786,761.0153,763.2103,3154186,9040465669
000688.SH,2024-03-27 13:00:00,763.4174,764.9468,760.7325,762.3621,3058537,8216143990
000688.SH,2024-03-27 14:00:00,762.3442,765.4494,752.723,752.8206,4402701,12172935046
000688.SH,2024-03-28 09:30:00,753.8954,760.6423,753.2329,758.7409,6790322,19606754598
000688.SH,2024-03-28 10:30:00,758.942,770.823,758.942,770.7051,4423734,13462281343
000688.SH,2024-03-28 13:00:00,769.0374,771.4793,766.18,767.6722,3776604,11724245978
000688.SH,2024-03-28 14:00:00,767.7634,769.4387,759.3645,763.2749,4055039,11958280585
000688.SH,2024-03-29 09:30:00,761.6508,763.5643,754.8297,755.0961,7006141,20530552115
000688.SH,2024-03-29 10:30:00,755.1074,755.9952,752.2261,753.0349,2801399,8636761939
000688.SH,2024-03-29 13:00:00,753.0186,758.1396,751.244,756.6682,3234059,9140403436
000688.SH,2024-03-29 14:00:00,756.7936,763.5325,756.7416,762.7416,3886335,11120936693
000688.SH,2024-04-01 09:30:00,765.6326,773.4529,765.6326,772.9602,8880782,25571478358
000688.SH,2024-04-01 10:30:00,773.0517,775.6533,772.2408,775.4405,3442110,10513095163
000688.SH,2024-04-01 13:00:00,775.0948,776.7436,773.0881,774.1368,3337734,10326006263
000688.SH,2024-04-01 14:00:00,774.0715,776.3941,772.5427,775.5259,3631429,10957031823
000688.SH,2024-04-02 09:30:00,774.7265,774.7265,766.8724,768.7612,7542175,22172289401
000688.SH,2024-04-02 10:30:00,768.7477,773.0044,767.9584,771.9219,3020984,8697856520
000688.SH,2024-04-02 13:00:00,772.6452,772.7506,766.8818,769.2549,3550455,10478154051
000688.SH,2024-04-02 14:00:00,769.2114,770.25,764.3214,768.7872,3654219,10547572783
000688.SH,2024-04-03 09:30:00,768.2135,769.2297,755.2103,756.5572,8312233,23556966007
000688.SH,2024-04-03 10:30:00,756.4848,764.5674,756.105,763.7847,3426927,10806781411
000688.SH,2024-04-03 13:00:00,763.1486,763.974,757.603,757.9238,2797386,8284935156
000688.SH,2024-04-03 14:00:00,757.8801,759.0244,756.5684,756.7635,3190416,9540943761
000688.SH,2024-04-08 09:30:00,753.8344,757.1336,748.1805,749.8564,8248204,22731649404
000688.SH,2024-04-08 10:30:00,749.8555,750.7544,747.0081,747.0957,3169540,8706104616
000688.SH,2024-04-08 13:00:00,747.3366,747.5903,744.2511,744.4786,2943613,7659461289
000688.SH,2024-04-08 14:00:00,744.4884,745.3206,740.6653,740.6653,3457126,9370558530
000688.SH,2024-04-09 09:30:00,739.3922,743.631,736.8878,741.1637,7183335,19395273552
000688.SH,2024-04-09 10:30:00,741.1876,746.0166,740.0917,744.2891,2720117,7518321424
000688.SH,2024-04-09 13:00:00,742.5288,749.1608,742.1871,745.8014,2880653,7961812562
000688.SH,2024-04-09 14:00:00,745.7447,749.86,744.4759,749.626,3302898,9230382337
000688.SH,2024-04-10 09:30:00,749.2249,749.5817,740.1697,740.9747,7077117,19260211490
000688.SH,2024-04-10 10:30:00,741.0531,741.0531,737.1673,737.3841,2846800,8030589750
000688.SH,2024-04-10 13:00:00,737.8429,737.8661,732.466,733.6946,3392118,8955917877
000688.SH,2024-04-10 14:00:00,733.6969,738.6469,733.3234,735.7336,3342401,9504367306
000688.SH,2024-04-11 09:30:00,735.6701,746.9106,735.6701,744.6069,6873152,20031651857
000688.SH,2024-04-11 10:30:00,744.4138,744.8214,738.2479,740.4389,3021824,8943153987
000688.SH,2024-04-11 13:00:00,740.2246,746.6448,740.1655,740.6045,3200317,9848231276
000688.SH,2024-04-11 14:00:00,740.5565,741.6649,737.6784,738.6744,3412389,9866525480
000688.SH,2024-04-12 09:30:00,742.9291,747.3102,741.1185,741.9652,6127128,18166338616
000688.SH,2024-04-12 10:30:00,742.0114,744.1573,741.0479,743.2705,2664061,7697042894
000688.SH,2024-04-12 13:00:00,742.4033,747.4962,742.4033,744.6322,3479683,9926287225
000688.SH,2024-04-12 14:00:00,744.5734,744.5734,738.3272,738.4294,3697936,9827857811
000688.SH,2024-04-15 09:30:00,739.1981,754.8706,738.5364,753.3985,10367951,26768558439
000688.SH,2024-04-15 10:30:00,753.3423,755.1814,751.519,752.8853,3308966,9141463070
000688.SH,2024-04-15 13:00:00,752.5471,753.7506,749.7396,749.7396,3472649,8994361887
000688.SH,2024-04-15 14:00:00,749.7617,751.1603,744.2721,750.8984,4849626,12283307178
000688.SH,2024-04-16 09:30:00,746.8812,749.1177,737.5731,738.0886,10613988,25407056975
000688.SH,2024-04-16 10:30:00,738.1016,742.5179,736.0547,738.752,3734925,9259028013
000688.SH,2024-04-16 13:00:00,738.7616,743.6105,738.5557,740.0491,3126971,7925424672
000688.SH,2024-04-16 14:00:00,740.0056,740.1601,732.8905,733.1469,4411059,10775208536
000688.SH,2024-04-17 09:30:00,737.6574,746.8923,735.2116,745.7036,9340756,24203959262
000688.SH,2024-04-17 10:30:00,745.5953,749.4095,744.1691,746.7476,3463727,9361362707
000688.SH,2024-04-17 13:00:00,746.7551,746.8915,742.589,745.124,3384770,9206859182
000688.SH,2024-04-17 14:00:00,745.1583,751.1987,744.5815,750.8884,4276555,11696268813
000688.SH,2024-04-18 09:30:00,747.132,752.5793,741.1968,752.5652,8373077,23433977620
000688.SH,2024-04-18 10:30:00,752.5748,757.7477,750.3076,753.3082,4289162,12383771386
000688.SH,2024-04-18 13:00:00,753.9939,754.5172,748.4676,749.3481,3243956,8861301746
000688.SH,2024-04-18 14:00:00,749.3286,750.3782,745.6945,745.6945,3366810,9267148391
000688.SH,2024-04-19 09:30:00,741.2853,741.9228,731.9936,732.6463,7546347,20565977528
000688.SH,2024-04-19 10:30:00,732.6923,734.0355,729.5666,733.9027,3242173,9169212817
000688.SH,2024-04-19 13:00:00,732.5445,736.1123,730.5292,730.5689,2821062,8089736475
000688.SH,2024-04-19 14:00:00,730.5248,733.3986,729.7978,730.5623,3132005,8796955285
000688.SH,2024-04-22 09:30:00,723.4082,735.9679,719.122,732.887,8161170,22255544653
000688.SH,2024-04-22 10:30:00,732.8656,735.3346,730.5246,733.4426,2620599,7485142130
000688.SH,2024-04-22 13:00:00,733.6057,734.832,731.9163,734.6123,2312155,6659800716
000688.SH,2024-04-22 14:00:00,734.6858,735.8473,731.2473,731.811,2940507,8155171526
000688.SH,2024-04-23 09:30:00,732.8677,736.3613,727.2292,728.1543,6374386,16958225008
000688.SH,2024-04-23 10:30:00,728.0849,728.9491,725.3566,726.22,2582902,6721867811
000688.SH,2024-04-23 13:00:00,726.0993,731.5677,724.9005,727.9496,3257736,8959543005
000688.SH,2024-04-23 14:00:00,727.9508,730.217,726.875,727.8533,3271810,8925006784
000688.SH,2024-04-24 09:30:00,731.7109,735.6034,728.3789,732.458,7008389,19351467084
