code,kline_time,open,high,low,close,volume,amount
000905.SH,2024-02-05,4527.7091,4598.0608,4281.2399,4460.2635,165958337,143547017412
000905.SH,2024-02-06,4411.298,4817.1179,4405.3085,4805.9013,173058335,156485198829
000905.SH,2024-02-07,4813.9545,5110.8041,4813.2326,5109.5685,227198934,212618286127
000905.SH,2024-02-08,5131.8032,5367.2243,5129.7843,5150.2288,213676123,212255665093
000905.SH,2024-02-19,5225.1379,5225.1379,5074.7611,5141.6037,162949893,172805832899
000905.SH,2024-02-20,5107.5677,5151.7201,5072.8837,5140.9575,121646379,133242205643
000905.SH,2024-02-21,5101.4113,5252.8785,5074.8224,5139.0372,150872501,155561259421
000905.SH,2024-02-22,5133.5478,5184.6228,5117.6799,5176.3431,116614806,127546517889
000905.SH,2024-02-23,5190.6466,5197.7115,5118.568,5197.7115,135265004,145442447176
000905.SH,2024-02-26,5194.737,5255.3615,5162.9504,5195.4642,144018944,152600869381
000905.SH,2024-02-27,5174.8194,5307.8043,5160.8782,5307.8043,138971751,157201596730
000905.SH,2024-02-28,5311.4253,5383.3193,5184.0471,5184.0471,202560985,214135426954
000905.SH,2024-02-29,5154.1487,5349.7678,5154.1487,5346.7929,160790165,178975999913
000905.SH,2024-03-01,5350.8566,5387.7839,5321.5587,5379.0482,142298395,171103270101
000905.SH,2024-03-04,5386.9441,5400.1227,5325.9642,5388.82,143928469,175906403369
000905.SH,2024-03-05,5358.2206,5382.9834,5329.9702,5351.8268,140816479,174282675002
000905.SH,2024-03-06,5332.8328,5405.4908,5293.9518,5350.1016,121099564,146843351594
000905.SH,2024-03-07,5354.3337,5384.6567,5277.2988,5277.2988,139831342,157442183149
000905.SH,2024-03-08,5282.4077,5361.7104,5268.5296,5349.595,121467978,144003562005
000905.SH,2024-03-11,5342.1778,5443.0421,5339.2607,5441.0507,142981732,173588864750
000905.SH,2024-03-12,5445.8776,5473.2901,5385.1402,5423.7183,147072536,178848761377
000905.SH,2024-03-13,5430.0437,5459.3222,5389.5251,5415.1126,129746301,164526330861
000905.SH,2024-03-14,5415.1499,5447.5416,5352.1195,5392.9267,131887357,157337167775
000905.SH,2024-03-15,5380.019,5456.7336,5357.1797,5454.1463,136405030,158718756617
000905.SH,2024-03-18,5472.3147,5528.447,5459.5453,5528.447,159862638,190794115131
000905.SH,2024-03-19,5514.55,5533.639,5477.1172,5478.2248,146777240,176661748327
000905.SH,2024-03-20,5469.606,5499.2382,5455.7613,5493.414,126273262,157036230421
000905.SH,2024-03-21,5505.6985,5517.4566,5454.2313,5465.8286,129489458,159252387801
000905.SH,2024-03-22,5454.4143,5463.5407,5356.108,5384.5656,137096029,163185963748
000905.SH,2024-03-25,5369.7761,5401.5975,5292.6372,5294.7463,130778254,156251665726
000905.SH,2024-03-26,5291.5227,5318.8757,5237.8993,5284.4188,116468112,145296216679
000905.SH,2024-03-27,5280.7332,5282.6954,5156.684,5156.684,110107142,129828707609
000905.SH,2024-03-28,5156.4803,5276.6382,5156.4803,5223.806,116318192,140612607112
000905.SH,2024-03-29,5220.5524,5287.0376,5211.1946,5286.1612,109047149,126574031377
000905.SH,2024-04-01,5309.8325,5401.7799,5309.8325,5401.2249,136734854,166553105409
000905.SH,2024-04-02,5395.4811,5402.1597,5353.3119,5381.2291,132148642,155779915085
000905.SH,2024-04-03,5373.5021,5386.3422,5350.1601,5374.5954,133628053,154114398165
000905.SH,2024-04-08,5358.9565,5383.6587,5297.559,5298.5912,148588559,161260958590
000905.SH,2024-04-09,5294.4743,5342.8982,5284.9557,5342.8982,113300745,133262737277
000905.SH,2024-04-10,5335.7302,5335.7302,5242.863,5275.4727,117908618,132251020973
000905.SH,2024-04-11,5244.0544,5353.8091,5240.5101,5301.8094,127745143,141290912857
000905.SH,2024-04-12,5307.7225,5336.4477,5270.4618,5277.219,118524933,136145117631
000905.SH,2024-04-15,5270.0415,5376.0484,5219.4286,5339.7223,159217624,169269295711
000905.SH,2024-04-16,5309.1005,5346.7615,5184.6535,5191.554,162583973,168778499341
000905.SH,2024-04-17,5211.2486,5339.7467,5211.2486,5339.7467,147594552,155660732929
000905.SH,2024-04-18,5317.7986,5410.6963,5299.2288,5349.8361,153497682,167338860159
000905.SH,2024-04-19,5322.3588,5369.9543,5292.0162,5314.8667,142134216,156010347135
000905.SH,2024-04-22,5289.4066,5340.6307,5264.1859,5267.5811,135266882,150190436487
000905.SH,2024-04-23,5257.766,5280.0593,5196.955,5208.2712,125801120,139018868110
000905.SH,2024-04-24,5210.1831,5263.0391,5183.7005,5263.0391,117297220,139471094806
000905.SH,2024-04-25,5240.4817,5297.1627,5229.8248,5259.3354,110833929,127544603285
000905.SH,2024-04-26,5258.3847,5379.6707,5258.3847,5372.1209,173777701,193788859192
000905.SH,2024-04-29,5371.2122,5488.2776,5371.2122,5478.4908,190936055,212148850246
000905.SH,2024-04-30,5471.1676,5478.0353,5436.5752,5441.1411,162797344,175143689576
000905.SH,2024-05-06,5498.4442,5535.9488,5496.9071,5528.6036,165791626,187906843862
000905.SH,2024-05-07,5532.323,5543.1251,5507.5008,5527.0847,136535402,162155744860
000905.SH,2024-05-08,5516.4477,5516.4477,5454.8735,5458.7559,123955621,139472996786
000905.SH,2024-05-09,5461.36,5568.7324,5461.36,5556.7712,131121230,153999870752
000905.SH,2024-05-10,5562.1931,5570.5652,5497.4972,5535.3954,128688030,144026969940
000905.SH,2024-05-13,5503.1286,5527.2001,5462.5075,5505.2595,131627588,146159918962
000905.SH,2024-05-14,5508.4663,5538.7434,5484.964,5500.7379,118994399,132592062465
000905.SH,2024-05-15,5495.5571,5497.0842,5441.3548,5446.6557,110124989,121525793558
000905.SH,2024-05-16,5461.1077,5475.3735,5408.1251,5424.6652,122108119,133148761562
000905.SH,2024-05-17,5418.6575,5493.2007,5409.7047,5491.8944,126916168,139244609264
000905.SH,2024-05-20,5496.7904,5536.662,5484.358,5523.5013,144971448,163572079873
000905.SH,2024-05-21,5511.4838,5513.4235,5460.975,5478.9131,108691192,123832374658
000905.SH,2024-05-22,5472.0098,5486.3049,5455.0766,5468.6068,113057782,126572719199
000905.SH,2024-05-23,5448.9403,5448.9403,5352.3934,5362.3053,126657569,135749197020
000905.SH,2024-05-24,5348.51,5400.1594,5311.4888,5313.4546,106564175,117396142024
000905.SH,2024-05-27,5325.8508,5373.1116,5284.5055,5371.3693,115643229,124785634504
000905.SH,2024-05-28,5363.33,5365.473,5310.3183,5316.1286,110965373,120979080988
000905.SH,2024-05-29,5308.593,5361.744,5305.9631,5328.3064,104361267,112762595771
000905.SH,2024-05-30,5316.3983,5349.688,5296.4925,5308.66,107350187,114757614217
000905.SH,2024-05-31,5310.7218,5357.021,5308.5403,5308.5403,104151147,113019704335
000905.SH,2024-06-03,5300.7869,5316.3352,5232.688,5274.0687,126968515,129543758977
000905.SH,2024-06-04,5263.2256,5352.2839,5247.5837,5341.9496,108083144,117835610768
000905.SH,2024-06-05,5328.8678,5347.4297,5277.9405,5277.9405,105792757,111608396273
000905.SH,2024-06-06,5291.5208,5305.878,5213.6618,5228.8002,133368231,135739981470
000905.SH,2024-06-07,5247.1462,5258.818,5172.0505,5208.9798,113527478,118553769519
000905.SH,2024-06-11,5182.4129,5232.8495,5159.334,5217.4702,116437116,119660626659
000905.SH,2024-06-12,5209.1344,5245.9909,5205.5716,5232.9534,103065569,111341271703
000905.SH,2024-06-13,5231.9096,5233.7954,5182.7423,5194.59,118232764,123194241679
000905.SH,2024-06-14,5180.2887,5235.8781,5163.384,5213.0927,133998620,146009261400
000905.SH,2024-06-17,5189.284,5223.5894,5184.5987,5207.128,107970664,135704407617
000905.SH,2024-06-18,5207.9777,5243.5867,5204.9707,5230.8913,94090903,120391272834
000905.SH,2024-06-19,5235.4758,5236.3018,5168.8204,5168.8204,87849590,111740529823
000905.SH,2024-06-20,5162.1609,5184.747,5092.2867,5094.5653,95609003,113062777426
000905.SH,2024-06-21,5079.9226,5128.1378,5071.6547,5102.3292,83838907,98090349439
000905.SH,2024-06-24,5072.8028,5078.955,4986.7679,4992.9097,100186646,113108464981
000905.SH,2024-06-25,4989.0713,5007.3355,4918.0393,4948.6343,91636779,104683752506
000905.SH,2024-06-26,4942.1652,5024.7679,4915.6644,5020.4318,93394621,102152255030
000905.SH,2024-06-27,4998.9936,5000.1752,4925.1601,4928.0514,88537187,97364975399
000905.SH,2024-06-28,4914.6693,5003.4091,4914.5467,4942.7817,106308342,114743251798
000905.SH,2024-07-01,4943.7867,5017.6099,4929.0871,5003.1608,97312793,110821074065
000905.SH,2024-07-02,5000.5757,5002.7424,4934.1169,4949.4771,96209334,105902911013
000905.SH,2024-07-03,4945.3994,4950.5148,4905.3897,4910.9245,84528331,96121126342
000905.SH,2024-07-04,4917.4414,4935.6055,4827.342,4834.4982,91008466,98771611006
000905.SH,2024-07-05,4828.8628,4877.9326,4794.1292,4866.2647,83133279,93724633826
000905.SH,2024-07-08,4857.0245,4857.2655,4768.5636,4783.6165,90254500,96789200226
000905.SH,2024-07-09,4775.3131,4888.4822,4745.3165,4876.899,111401968,126704548339
000905.SH,2024-07-10,4857.483,4891.3725,4836.17,4844.1624,100953186,117244916014
000905.SH,2024-07-11,4902.8106,4941.7015,4871.172,4939.7318,115275494,133127527342
000905.SH,2024-07-12,4926.9812,4937.3471,4905.7967,4919.3639,97175106,115594261299
000905.SH,2024-07-15,4903.5161,4903.5161,4868.743,4883.8971,86824312,102734711417
000905.SH,2024-07-16,4877.601,4907.8321,4850.4315,4898.3626,87267978,113648284397
000905.SH,2024-07-17,4893.4137,4900.3599,4853.603,4856.5794,96909547,117932902593
000905.SH,2024-07-18,4822.1303,4879.6927,4793.4294,4877.6916,96654750,115283847816
000905.SH,2024-07-19,4853.0422,4900.3787,4842.9297,4872.0532,93290746,111989382468
000905.SH,2024-07-22,4872.6362,4885.3641,4839.1121,4865.9778,92710458,110307683161
000905.SH,2024-07-23,4862.9705,4862.9705,4722.7994,4722.7994,102403712,110578297603
000905.SH,2024-07-24,4712.287,4738.762,4661.8271,4668.0621,112674635,103026731862
000905.SH,2024-07-25,4644.4217,4710.4627,4635.244,4665.4488,88600074,95885153870
000905.SH,2024-07-26,4670.4463,4744.4537,4670.4463,4736.3771,86472049,94118612207
000905.SH,2024-07-29,4740.499,4742.1481,4702.9803,4708.8443,81102039,90979232032
000905.SH,2024-07-30,4694.5247,4712.0417,4650.5592,4699.282,83353382,86181033613
000905.SH,2024-07-31,4694.7288,4887.9192,4687.0458,4886.4136,143180919,146601666177
000905.SH,2024-08-01,4893.8709,4928.2412,4834.6536,4852.9725,113213393,119765528788
000905.SH,2024-08-02,4816.9369,4874.7114,4783.115,4788.6159,98529844,105654740577
000905.SH,2024-08-05,4756.0755,4846.542,4693.8165,4693.8478,113338148,123487463651
000905.SH,2024-08-06,4740.4539,4774.9279,4699.1769,4750.776,107774770,105286322238
000905.SH,2024-08-07,4747.9803,4783.4202,4719.938,4751.9408,96989481,96834771203
000905.SH,2024-08-08,4737.0927,4791.6592,4701.7856,4755.8149,104309253,95364149202
000905.SH,2024-08-09,4778.2568,4805.0992,4720.3104,4720.3104,108819586,88057504682
000905.SH,2024-08-12,4716.9605,4737.1908,4696.0525,4714.1586,89100832,76375856580
000905.SH,2024-08-13,4713.9598,4731.8353,4680.5879,4731.8353,81365173,71101413451
000905.SH,2024-08-14,4729.8146,4730.2369,4667.0731,4667.0731,74588030,68308163886
000905.SH,2024-08-15,4656.695,4746.4095,4647.7947,4698.375,90973293,83712897622
000905.SH,2024-08-16,4703.6042,4708.0187,4662.1132,4670.3789,87379580,81927269812
000905.SH,2024-08-19,4666.3308,4729.8742,4666.2577,4682.9628,87136867,80742361426
000905.SH,2024-08-20,4684.2948,4686.3633,4590.3913,4602.0095,91846146,81351685184
000905.SH,2024-08-21,4589.0885,4610.8666,4582.2653,4587.1218,83526910,74809964819
000905.SH,2024-08-22,4589.4956,4595.0496,4526.2499,4533.3695,85856868,78202476718
000905.SH,2024-08-23,4523.9907,4549.3026,4513.2038,4537.0872,75778364,71369991695
000905.SH,2024-08-26,4542.8564,4558.5917,4523.7274,4544.3594,87118296,84365247766
000905.SH,2024-08-27,4532.4861,4532.4861,4487.0915,4495.2856,82529205,78742868644
000905.SH,2024-08-28,4486.4311,4527.7686,4482.0324,4500.0088,82681199,74244549232
000905.SH,2024-08-29,4483.5534,4577.7919,4475.2228,4557.9006,103115562,96829969885
000905.SH,2024-08-30,4557.5014,4704.3407,4548.3827,4639.1144,151593361,144749168233
000905.SH,2024-09-02,4631.9003,4632.3107,4546.8393,4546.8832,126368517,115893027848
000905.SH,2024-09-03,4543.2198,4612.2826,4543.2198,4596.4819,98589686,92749159672
000905.SH,2024-09-04,4567.6858,4623.3782,4552.3037,4582.084,92435685,88646018095
000905.SH,2024-09-05,4585.1677,4630.6388,4582.0535,4601.0911,80583723,80148632780
000905.SH,2024-09-06,4609.3419,4613.3097,4535.3486,4537.4544,90147596,80215749103
000905.SH,2024-09-09,4517.5658,4541.7935,4487.8427,4507.1866,91944608,81907584834
000905.SH,2024-09-10,4509.3236,4528.6691,4432.9128,4507.7074,98529542,87011759811
000905.SH,2024-09-11,4490.1867,4529.3452,4479.0306,4514.9158,85206842,81707868059
000905.SH,2024-09-12,4518.9882,4568.7462,4496.5919,4496.5919,86654304,80916511375
000905.SH,2024-09-13,4500.3949,4509.072,4450.9587,4450.9587,92533757,85710614259
000905.SH,2024-09-18,4450.089,4474.722,4397.161,4462.8701,90989683,79102523647
000905.SH,2024-09-19,4481.4635,4565.3899,4437.5363,4520.3939,115611868,105405904204
000905.SH,2024-09-20,4514.9598,4515.8064,4471.9438,4498.3901,94312044,89084435754
000905.SH,2024-09-23,4495.7805,4545.5411,4483.13,4494.6878,89935227,85104838086
000905.SH,2024-09-24,4524.2214,4690.5736,4503.1245,4689.5964,177144703,159947071682
000905.SH,2024-09-25,4743.6343,4847.2034,4724.4301,4731.4755,204593519,182209573751
000905.SH,2024-09-26,4725.996,4938.1839,4719.3492,4938.1839,229930323,196122560309
000905.SH,2024-09-27,5027.2644,5227.9577,5021.5148,5201.6656,230177508,232646658012
000905.SH,2024-09-30,5449.7889,5757.9213,5387.338,5743.217,388703200,418784669568
000905.SH,2024-10-08,6417.8142,6417.8142,5868.8525,6155.5817,493546420,579263323621
000905.SH,2024-10-09,6013.7015,6088.0804,5704.4779,5735.641,431156416,529447530363
000905.SH,2024-10-10,5768.6107,5875.9358,5597.4766,5690.8822,353480245,390814224053
000905.SH,2024-10-11,5650.0488,5652.852,5408.8696,5470.8133,244383373,266749263112
000905.SH,2024-10-14,5503.6461,5623.9685,5408.3917,5608.153,250608541,279231292488
000905.SH,2024-10-15,5578.2611,5661.0749,5471.8807,5472.56,238997019,276816614630
000905.SH,2024-10-16,5393.6657,5546.1764,5393.6657,5461.0877,205450926,222425749319
000905.SH,2024-10-17,5499.7659,5541.0331,5417.881,5418.9883,202768685,234458932483
000905.SH,2024-10-18,5416.0319,5774.1408,5404.2035,5640.0198,287114219,352062136787
000905.SH,2024-10-21,5680.5648,5797.8808,5631.2316,5704.225,266885186,359965731439
000905.SH,2024-10-22,5703.3196,5779.2983,5673.7901,5753.8497,237023624,312584329119
000905.SH,2024-10-23,5745.106,5853.455,5727.773,5776.383,273412640,336167749458
000905.SH,2024-10-24,5747.557,5759.865,5694.778,5726.704,207690046,257232250889
000905.SH,2024-10-25,5735.2853,5855.2647,5729.4384,5809.6879,236725708,299590180533
000905.SH,2024-10-28,5816.3296,5883.7203,5787.4843,5883.7203,270653787,312663682663
000905.SH,2024-10-29,5903.3065,5917.2149,5807.29,5812.5286,275371143,332481504886
000905.SH,2024-10-30,5793.8326,5869.1113,5777.43,5837.9338,252021275,315956554496
000905.SH,2024-10-31,5839.9766,5935.1827,5812.0324,5901.2904,313549202,377454102584
000905.SH,2024-11-01,5893.3192,5934.2031,5795.0805,5831.8217,369840641,429257467070
000905.SH,2024-11-04,5835.3918,5928.9085,5835.3918,5928.9085,286552294,342776867779
000905.SH,2024-11-05,5925.8652,6119.2536,5910.8887,6111.9707,366344492,441462863294
000905.SH,2024-11-06,6134.9236,6204.5331,6081.8065,6125.7868,415187737,502324104677
000905.SH,2024-11-07,6061.7349,6240.7574,6049.587,6239.5598,418413323,465814955829
000905.SH,2024-11-08,6306.7986,6333.6792,6206.2949,6222.445,385648347,470080201608
000905.SH,2024-11-11,6211.0328,6330.8046,6199.0563,6330.6152,334096921,453328339552
000905.SH,2024-11-12,6349.2295,6382.9784,6205.0988,6263.883,332856919,452685440809
000905.SH,2024-11-13,6234.1577,6282.2777,6162.8979,6259.8412,260400673,347812976326
000905.SH,2024-11-14,6240.6093,6240.6093,6068.6584,6078.3051,239743138,317335892174
000905.SH,2024-11-15,6055.5354,6093.4226,5924.35,5924.4834,236226042,309679795180
000905.SH,2024-11-18,5940.4862,5977.4919,5799.9082,5833.0358,282527224,296423264134
000905.SH,2024-11-19,5836.6108,5936.9347,5776.2017,5936.6015,241404215,262477730599
000905.SH,2024-11-20,5920.3229,6015.2339,5909.106,5992.3904,217345224,261005441610
000905.SH,2024-11-21,5973.1547,6009.6285,5937.8052,5985.3128,206198941,252722313895
000905.SH,2024-11-22,5969.0753,5983.3393,5750.2457,5750.2457,225066737,267675732292
000905.SH,2024-11-25,5754.5473,5774.8166,5662.0946,5735.6493,186005060,215261571671
000905.SH,2024-11-26,5727.3734,5773.3559,5688.5764,5690.4792,147562865,170186745318
000905.SH,2024-11-27,5669.5549,5805.635,5603.9955,5804.9368,175313302,204528721580
000905.SH,2024-11-28,5802.797,5826.4882,5749.2874,5757.5965,172183537,204358289211
000905.SH,2024-11-29,5748.1665,5899.873,5736.4093,5851.9385,204255544,243571196943
000905.SH,2024-12-02,5853.7053,5956.5981,5848.4235,5943.6245,236181308,257212815525
000905.SH,2024-12-03,5946.7352,5954.6607,5877.8012,5932.1207,209870509,229346951926
000905.SH,2024-12-04,5929.4763,5940.8545,5850.9094,5879.2695,215991634,234212942758
000905.SH,2024-12-05,5855.7419,5923.6243,5853.527,5901.9859,198542236,212251881677
000905.SH,2024-12-06,5903.4988,6011.7691,5877.0434,5979.197,265329536,255600553068
000905.SH,2024-12-09,5983.3343,6004.2343,5911.3619,5947.1089,284462209,237294662391
000905.SH,2024-12-10,6132.291,6141.0655,5982.5833,5992.0937,320527823,324711288431
000905.SH,2024-12-11,5973.326,6051.4718,5972.2696,6047.105,253883941,250011474489
000905.SH,2024-12-12,6048.7814,6107.7146,6023.2343,6100.3945,243653690,258380795570
000905.SH,2024-12-13,6065.9542,6065.9542,5988.292,5988.292,286328198,307316221178
000905.SH,2024-12-16,5983.1598,5991.5772,5888.0426,5912.6014,214647441,241790858877
000905.SH,2024-12-17,5896.9676,5924.6244,5837.2514,5848.1628,193108547,204630242337
000905.SH,2024-12-18,5861.2624,5921.9798,5853.1628,5888.6162,187996290,193282038369
000905.SH,2024-12-19,5829.2631,5918.4895,5816.4729,5901.9155,196531194,211287492264
000905.SH,2024-12-20,5889.946,5962.4154,5889.946,5917.1751,178090399,221132517265
000905.SH,2024-12-23,5917.6939,5935.1523,5815.3415,5818.551,177315486,217347047187
000905.SH,2024-12-24,5827.1597,5897.1946,5827.1597,5895.2595,167365824,196112525345
000905.SH,2024-12-25,5896.4295,5897.5101,5796.6475,5840.2889,157279132,191269446368
000905.SH,2024-12-26,5830.7212,5897.4827,5830.7212,5887.0605,145319444,201723277582
000905.SH,2024-12-27,5892.6943,5975.7919,5881.7173,5899.1665,179085498,236680633735
000905.SH,2024-12-30,5890.4633,5928.5718,5867.8538,5898.884,155565586,196182578970
000905.SH,2024-12-31,5902.033,5905.463,5725.7324,5725.7324,182158855,217194009078
000905.SH,2025-01-02,5717.9157,5722.1107,5498.8216,5545.8174,193763157,220078999057
000905.SH,2025-01-03,5552.75,5581.3978,5419.7429,5427.8041,174077310,187233075270
000905.SH,2025-01-06,5421.0653,5482.6253,5384.3326,5427.1007,146265658,156743673376
000905.SH,2025-01-07,5429.1729,5485.5848,5405.1327,5484.6847,145065278,159836326878
000905.SH,2025-01-08,5462.324,5501.6555,5326.9259,5461.5861,163849915,181141237075
000905.SH,2025-01-09,5437.8128,5493.6799,5436.7036,5456.5863,129832627,156798867820
000905.SH,2025-01-10,5449.0014,5496.3833,5369.2811,5369.2811,130179553,159984103633
000905.SH,2025-01-13,5319.7013,5422.0115,5319.2741,5381.6974,119682937,139406540969
000905.SH,2025-01-14,5393.763,5582.835,5378.5875,5572.2722,172142860,208083727936
000905.SH,2025-01-15,5559.5785,5569.1895,5509.5757,5522.459,138393243,169060453013
000905.SH,2025-01-16,5546.6997,5633.8547,5508.9146,5545.6336,149318085,182995873631
000905.SH,2025-01-17,5524.205,5621.9367,5519.4109,5587.2939,126691174,164437435727
000905.SH,2025-01-20,5621.9247,5665.183,5598.1584,5614.3311,135712507,173426107632
000905.SH,2025-01-21,5639.6037,5642.9168,5573.5002,5633.9249,126491300,170909135202
000905.SH,2025-01-22,5606.8472,5618.581,5567.7793,5607.0594,115374996,158106585548
000905.SH,2025-01-23,5659.3685,5717.6887,5584.2548,5584.2548,163419987,203633761249
000905.SH,2025-01-24,5570.48,5660.4337,5570.48,5649.9504,139438058,180858845316
000905.SH,2025-01-27,5660.484,5676.026,5589.343,5589.343,136546056,163085841547
000905.SH,2025-02-05,5643.1747,5646.0366,5588.5558,5614.3872,155674141,214999512244
000905.SH,2025-02-06,5606.8707,5749.0232,5597.3246,5747.9012,181428193,257122087039
000905.SH,2025-02-07,5750.2887,5889.4279,5741.7326,5833.9883,232718863,327949184790
000905.SH,2025-02-10,5858.2425,5895.4055,5836.1713,5888.5509,209300905,286253277530
000905.SH,2025-02-11,5890.3732,5890.3732,5827.3777,5858.2805,181920508,260281069640
000905.SH,2025-02-12,5841.3618,5940.5374,5841.3188,5940.5299,195446155,285438865878
000905.SH,2025-02-13,5938.2034,5957.5798,5889.6952,5898.2611,228281839,313080162906
000905.SH,2025-02-14,5893.9342,5954.477,5886.9501,5947.796,211914261,306627494264
000905.SH,2025-02-17,5979.8446,5985.3644,5906.2661,5948.7197,233901689,356940293723
000905.SH,2025-02-18,5935.4993,5947.9342,5816.0511,5840.7112,214941482,306905660928
000905.SH,2025-02-19,5834.9547,5945.3461,5831.4815,5943.8823,205298305,313960331576
000905.SH,2025-02-20,5941.599,5977.7301,5920.5681,5957.5465,198207411,305885399073
000905.SH,2025-02-21,5969.6462,6061.824,5943.1948,6057.0648,252317128,396960769353
000905.SH,2025-02-24,6057.3801,6079.0169,6007.1786,6044.973,243813798,382362648270
000905.SH,2025-02-25,5967.0367,6044.7559,5956.1761,5979.9653,206833953,340316449158
000905.SH,2025-02-26,5990.2901,6055.8727,5973.8574,6051.7401,210860898,327265336672
000905.SH,2025-02-27,6050.1864,6064.491,5940.3354,6028.9856,216652930,328254761442
000905.SH,2025-02-28,5997.9175,6007.4724,5847.1512,5859.8708,205223814,298290643729
000905.SH,2025-03-03,5875.9522,5964.2684,5851.56,5885.7696,185024581,266955659875
000905.SH,2025-03-04,5845.4712,5943.0837,5843.4633,5937.6302,153922211,231145314804
000905.SH,2025-03-05,5937.1074,5955.8988,5892.5332,5950.7034,163071500,241738025092
000905.SH,2025-03-06,5980.3798,6062.5412,5972.6039,6047.7734,213042852,320542701863
000905.SH,2025-03-07,6029.3813,6067.3481,5989.3206,6013.7747,207437149,301122130059
000905.SH,2025-03-10,6022.6814,6041.5219,5971.8131,6013.6191,173044336,248513462299
000905.SH,2025-03-11,5944.4197,6044.9742,5942.9124,6044.9742,173855643,245205106219
000905.SH,2025-03-12,6068.3762,6098.2352,6038.8221,6040.4965,184763537,267906301206
000905.SH,2025-03-13,6032.8545,6050.1782,5947.7816,5993.967,193710717,253622427436
000905.SH,2025-03-14,5993.9702,6099.9809,5978.5321,6099.9809,219245834,289038080526
000905.SH,2025-03-17,6119.6064,6129.8543,6098.5079,6108.0176,184317273,250160671107
000905.SH,2025-03-18,6126.0357,6161.2281,6114.2064,6133.3018,166023043,236342189394
000905.SH,2025-03-19,6117.4233,6128.2297,6076.5643,6101.4369,153893780,218871992193
000905.SH,2025-03-20,6094.8426,6109.1829,6055.3811,6059.4859,147187865,203849586195
000905.SH,2025-03-21,6038.9899,6071.0846,5951.7952,5971.9302,174103785,225801003414
000905.SH,2025-03-24,5973.0466,5987.0606,5882.878,5969.0789,169192435,220094329255
000905.SH,2025-03-25,5969.4164,5993.9312,5929.6734,5946.951,147483948,192227014821
000905.SH,2025-03-26,5935.8537,5983.4739,5935.8537,5948.4986,136702111,171695842016
000905.SH,2025-03-27,5932.5165,6000.6615,5891.7664,5957.6017,134708904,176590477346
000905.SH,2025-03-28,5954.7297,5973.8015,5904.9159,5916.0314,134261927,168899478619
000905.SH,2025-03-31,5886.956,5908.3026,5802.4187,5857.7721,154256090,189563392181
000905.SH,2025-04-01,5870.9424,5931.5038,5867.848,5892.8502,136448602,179327950524
000905.SH,2025-04-02,5884.8925,5936.6467,5884.1126,5899.0865,112159960,140642079451
000905.SH,2025-04-03,5842.6167,5906.7057,5817.9662,5845.5045,134938625,173662140191
000905.SH,2025-04-07,5523.9636,5587.8502,5212.6773,5287.0333,236522656,267397400609
000905.SH,2025-04-08,5279.7566,5371.1834,5249.2318,5326.914,223840665,261875349400
000905.SH,2025-04-09,5249.6841,5465.1449,5135.9655,5439.7716,245118027,288257435803
000905.SH,2025-04-10,5534.559,5610.1895,5513.9544,5544.0646,211963035,268666431276
