code,kline_time,open,high,low,close,volume,amount
000300.SH,2024-01-16 09:30:00,3272.571,3297.6462,3268.8997,3293.5736,37427800,61818505663
000300.SH,2024-01-16 10:30:00,3293.5278,3298.2969,3263.1051,3263.1613,26810766,39034272770
000300.SH,2024-01-16 13:00:00,3268.4519,3273.1324,3260.4362,3264.5502,22807484,33836251197
000300.SH,2024-01-16 14:00:00,3264.1451,3300.8762,3263.2619,3300.8762,28893063,44249727137
000300.SH,2024-01-17 09:30:00,3291.1392,3291.1392,3261.6343,3270.8679,36907690,63481678930
000300.SH,2024-01-17 10:30:00,3270.7283,3278.0171,3261.9191,3273.8362,18611944,28861067967
000300.SH,2024-01-17 13:00:00,3276.8208,3276.8208,3260.3804,3264.2585,18418387,30090996580
000300.SH,2024-01-17 14:00:00,3264.4216,3264.8381,3229.082,3229.082,35606473,52281190535
000300.SH,2024-01-18 09:30:00,3214.2844,3229.8197,3193.13,3207.3701,59227513,86911382075
000300.SH,2024-01-18 10:30:00,3206.8238,3215.687,3171.6329,3215.687,40734101,54080654374
000300.SH,2024-01-18 13:00:00,3208.8559,3216.2442,3176.5219,3202.2143,28171886,39906624792
000300.SH,2024-01-18 14:00:00,3201.571,3279.2538,3201.571,3274.7286,48440930,78385309532
000300.SH,2024-01-19 09:30:00,3261.2393,3283.7518,3251.8136,3263.9176,50412416,86860093338
000300.SH,2024-01-19 10:30:00,3264.0203,3286.9415,3256.7289,3272.1203,23420957,36415394956
000300.SH,2024-01-19 13:00:00,3265.0749,3273.4766,3260.4823,3261.8848,16888281,25854267119
000300.SH,2024-01-19 14:00:00,3262.1787,3278.7688,3255.394,3269.7763,28635547,43351795419
000300.SH,2024-01-22 09:30:00,3262.4685,3276.9002,3249.9718,3264.2914,48280994,78476985026
000300.SH,2024-01-22 10:30:00,3264.3232,3281.4205,3259.7941,3263.7741,23203233,36858801228
000300.SH,2024-01-22 13:00:00,3268.4628,3268.4628,3241.7192,3258.9917,27357257,39129021016
000300.SH,2024-01-22 14:00:00,3259.4216,3263.5322,3193.1776,3218.9016,50895723,72549031310
000300.SH,2024-01-23 09:30:00,3208.4316,3240.5954,3188.1259,3227.206,51661217,84959519597
000300.SH,2024-01-23 10:30:00,3227.8737,3236.9536,3200.6822,3220.6215,22850638,33615167973
000300.SH,2024-01-23 13:00:00,3211.796,3232.0375,3211.796,3228.9049,21372781,33472421909
000300.SH,2024-01-23 14:00:00,3229.1268,3249.5306,3229.1268,3231.9329,27603972,43501669418
000300.SH,2024-01-24 09:30:00,3245.9592,3251.6056,3213.2829,3217.576,43399321,69559217666
000300.SH,2024-01-24 10:30:00,3218.2134,3223.4739,3204.1288,3214.7932,24023305,34657070687
000300.SH,2024-01-24 13:00:00,3217.356,3252.3582,3190.4674,3241.9402,43548340,55435656445
000300.SH,2024-01-24 14:00:00,3241.7351,3281.4892,3235.6879,3277.1089,45367659,61357873517
000300.SH,2024-01-25 09:30:00,3274.3391,3311.3468,3269.7943,3311.3468,84668446,104638066087
000300.SH,2024-01-25 10:30:00,3311.3759,3321.4631,3298.0873,3319.1561,35814461,51759722005
000300.SH,2024-01-25 13:00:00,3318.5865,3335.7422,3316.0031,3332.0302,37227073,54770143480
000300.SH,2024-01-25 14:00:00,3332.0767,3344.2426,3329.4921,3342.9189,40730737,56493652270
000300.SH,2024-01-26 09:30:00,3326.6465,3347.1913,3323.7574,3334.903,71732742,92422328067
000300.SH,2024-01-26 10:30:00,3334.8975,3336.2649,3315.1265,3318.9528,29791188,39508583903
000300.SH,2024-01-26 13:00:00,3320.2495,3351.9692,3315.1265,3346.0542,37518508,46340753552
000300.SH,2024-01-26 14:00:00,3345.7855,3345.7855,3323.1051,3333.8213,43143879,61985469821
000300.SH,2024-01-29 09:30:00,3335.3936,3351.3715,3319.7776,3321.9546,74653720,108316580413
000300.SH,2024-01-29 10:30:00,3322.3928,3338.7606,3319.3578,3334.0797,45496276,52278615409
000300.SH,2024-01-29 13:00:00,3337.5244,3340.193,3307.671,3314.0665,35903848,44608259018
000300.SH,2024-01-29 14:00:00,3313.9351,3329.0622,3303.9604,3303.9604,31497393,42634987001
000300.SH,2024-01-30 09:30:00,3283.8977,3292.3782,3269.2673,3269.2673,58794023,83418866780
000300.SH,2024-01-30 10:30:00,3268.7264,3290.0558,3260.997,3273.6317,26430701,36203393996
000300.SH,2024-01-30 13:00:00,3278.0079,3300.204,3269.0469,3282.2702,22747418,31374630508
000300.SH,2024-01-30 14:00:00,3282.3831,3283.22,3244.9719,3245.0387,36560581,49735028449
000300.SH,2024-01-31 09:30:00,3231.5425,3252.1475,3202.1031,3202.1031,59275932,85770041733
000300.SH,2024-01-31 10:30:00,3201.9611,3247.028,3201.9264,3235.0372,33123914,44159986145
000300.SH,2024-01-31 13:00:00,3239.3478,3243.9428,3221.5331,3236.9273,24855835,34552520935
000300.SH,2024-01-31 14:00:00,3236.5763,3240.3622,3212.5625,3215.3518,37004976,52229260196
000300.SH,2024-02-01 09:30:00,3202.2564,3247.5548,3191.8968,3242.9166,64923212,92040523661
000300.SH,2024-02-01 10:30:00,3242.9681,3251.7582,3231.8854,3240.7211,29526241,42755814738
000300.SH,2024-02-01 13:00:00,3239.1586,3245.7045,3218.3997,3225.2786,24095170,31914450771
000300.SH,2024-02-01 14:00:00,3225.0356,3237.0069,3215.043,3217.7109,28057828,38399510570
000300.SH,2024-02-02 09:30:00,3219.8734,3235.4079,3216.2521,3221.5677,51547516,69677167649
000300.SH,2024-02-02 10:30:00,3221.7414,3222.9335,3183.0391,3190.2016,29496898,41314598477
000300.SH,2024-02-02 13:00:00,3194.7928,3194.7928,3164.8071,3165.7781,36465329,48650046187
000300.SH,2024-02-02 14:00:00,3165.3739,3211.0697,3108.3515,3179.6276,59013881,78342348549
000300.SH,2024-02-05 09:30:00,3164.25,3185.0866,3136.3883,3149.9368,81517227,106743466757
000300.SH,2024-02-05 10:30:00,3149.3022,3182.9537,3111.5184,3175.5509,47609468,63511538163
000300.SH,2024-02-05 13:00:00,3177.1012,3233.8485,3156.2828,3233.356,39544015,61184745131
000300.SH,2024-02-05 14:00:00,3232.9596,3233.3587,3192.1168,3200.4218,35922391,50261719100
000300.SH,2024-02-06 09:30:00,3185.2498,3256.4434,3182.8216,3250.9227,75904324,106011935349
000300.SH,2024-02-06 10:30:00,3250.5228,3282.2957,3250.5228,3282.1636,37855946,50230786774
000300.SH,2024-02-06 13:00:00,3257.252,3314.512,3257.252,3297.5802,54748538,79515427515
000300.SH,2024-02-06 14:00:00,3297.6512,3312.9265,3287.5222,3311.6922,37631398,54350773311
000300.SH,2024-02-07 09:30:00,3314.0306,3337.2877,3289.6704,3325.1222,94926046,128705625603
000300.SH,2024-02-07 10:30:00,3325.9065,3338.2515,3314.6012,3316.4801,41135218,54723544732
000300.SH,2024-02-07 13:00:00,3326.5735,3340.0528,3306.9253,3330.6617,44010260,60852788200
000300.SH,2024-02-07 14:00:00,3330.903,3343.6303,3317.6108,3343.6303,39203219,56744984418
000300.SH,2024-02-08 09:30:00,3351.4052,3367.2101,3340.463,3350.0203,82908526,119013362917
000300.SH,2024-02-08 10:30:00,3349.816,3357.8271,3336.9779,3357.6465,38016738,53820397097
000300.SH,2024-02-08 13:00:00,3356.0721,3358.1136,3338.0033,3351.3182,33848087,46823556967
000300.SH,2024-02-08 14:00:00,3351.8548,3366.8513,3340.9329,3364.9297,36989488,52877250678
000300.SH,2024-02-19 09:30:00,3393.1916,3393.1916,3364.1418,3386.8154,79729420,120292144523
000300.SH,2024-02-19 10:30:00,3386.9409,3390.3052,3376.2047,3378.1024,38286340,52689852672
000300.SH,2024-02-19 13:00:00,3380.4612,3391.4135,3373.1196,3387.5438,32058782,45901143633
000300.SH,2024-02-19 14:00:00,3387.4601,3403.8078,3384.4823,3403.8078,34793921,50889083290
000300.SH,2024-02-20 09:30:00,3395.1916,3405.0021,3380.6431,3398.1284,56411410,90076357380
000300.SH,2024-02-20 10:30:00,3398.4302,3400.1517,3385.995,3395.933,27306332,41527213930
000300.SH,2024-02-20 13:00:00,3397.831,3402.0874,3380.103,3398.654,26857059,39044166856
000300.SH,2024-02-20 14:00:00,3398.3662,3415.8943,3397.8651,3410.8542,31426236,49647696291
000300.SH,2024-02-21 09:30:00,3390.3619,3427.6788,3383.6911,3427.5039,53282868,82300559613
000300.SH,2024-02-21 10:30:00,3427.7694,3480.3937,3427.7694,3480.3063,57402345,86010751287
000300.SH,2024-02-21 13:00:00,3472.6783,3500.1338,3472.6783,3487.3784,43993528,69723223312
000300.SH,2024-02-21 14:00:00,3487.4921,3490.5624,3456.7901,3456.8713,37077012,57830679128
000300.SH,2024-02-22 09:30:00,3450.3518,3477.0687,3448.4135,3459.0203,62716300,104434063311
000300.SH,2024-02-22 10:30:00,3459.1394,3472.5748,3456.7479,3463.7189,22831346,34155963358
000300.SH,2024-02-22 13:00:00,3466.6672,3482.4745,3462.4581,3474.7779,26241469,40135419044
000300.SH,2024-02-22 14:00:00,3474.7328,3486.6826,3466.7195,3486.6747,30171723,47707560464
000300.SH,2024-02-23 09:30:00,3491.3367,3507.5592,3479.7849,3480.6606,64264099,105102927723
000300.SH,2024-02-23 10:30:00,3480.4384,3488.3362,3475.3769,3480.143,26939082,42400045012
000300.SH,2024-02-23 13:00:00,3481.7048,3487.1094,3472.968,3486.3001,24152285,38193420659
000300.SH,2024-02-23 14:00:00,3486.0587,3495.3147,3484.9994,3489.7416,30915709,49164439521
000300.SH,2024-02-26 09:30:00,3485.5427,3492.6061,3462.2058,3467.206,60480209,103400084262
000300.SH,2024-02-26 10:30:00,3467.434,3476.7773,3462.4052,3464.3725,29659723,43293651866
000300.SH,2024-02-26 13:00:00,3465.0029,3478.8214,3462.4052,3468.9009,26546324,40894067830
000300.SH,2024-02-26 14:00:00,3468.6387,3468.6387,3445.3889,3453.3585,35871025,53106373645
000300.SH,2024-02-27 09:30:00,3440.0516,3461.3275,3437.4422,3449.1427,43493033,71112165166
000300.SH,2024-02-27 10:30:00,3449.1167,3467.8648,3448.777,3466.8082,28269890,54907281534
000300.SH,2024-02-27 13:00:00,3465.3104,3483.3855,3463.5122,3469.0338,32917261,60291732217
000300.SH,2024-02-27 14:00:00,3468.7151,3494.7874,3464.8957,3494.7874,36573345,61302104548
000300.SH,2024-02-28 09:30:00,3499.8257,3521.6574,3488.5522,3519.893,80463139,148675323269
000300.SH,2024-02-28 10:30:00,3520.4142,3520.4142,3471.7063,3483.7251,40447011,70737195773
000300.SH,2024-02-28 13:00:00,3484.2869,3502.4247,3480.042,3486.8307,29402742,44713924695
000300.SH,2024-02-28 14:00:00,3486.7182,3490.0475,3450.2598,3450.2598,40685852,66018301291
000300.SH,2024-02-29 09:30:00,3437.8984,3494.2693,3437.8984,3490.7688,60605210,111485391230
000300.SH,2024-02-29 10:30:00,3490.7512,3508.1598,3479.7001,3483.5649,33052125,62651303780
000300.SH,2024-02-29 13:00:00,3481.5216,3494.8445,3474.8717,3492.7389,23864184,42549609202
000300.SH,2024-02-29 14:00:00,3492.6847,3516.0826,3483.2222,3516.0826,39458170,67172438019
000300.SH,2024-03-01 09:30:00,3515.0587,3530.0903,3503.459,3529.5349,69455278,133203487542
000300.SH,2024-03-01 10:30:00,3529.5008,3536.0552,3517.0248,3527.7045,31303107,51521301509
000300.SH,2024-03-01 13:00:00,3527.587,3530.9894,3516.9442,3526.0765,28946501,47507531382
000300.SH,2024-03-01 14:00:00,3526.1507,3544.3595,3526.0524,3537.8038,34027129,57960412523
000300.SH,2024-03-04 09:30:00,3538.366,3548.6901,3519.7599,3533.4063,76914778,147991894763
000300.SH,2024-03-04 10:30:00,3533.7301,3546.7667,3530.4457,3542.4636,31890754,55416763675
000300.SH,2024-03-04 13:00:00,3543.1788,3545.9663,3526.0255,3534.2616,26821519,45607911245
000300.SH,2024-03-04 14:00:00,3533.9486,3544.0071,3529.295,3540.8686,28807652,50707239704
000300.SH,2024-03-05 09:30:00,3524.9644,3553.6994,3519.0816,3542.8127,70013946,124250077097
000300.SH,2024-03-05 10:30:00,3543.1465,3561.0002,3543.1465,3557.4422,29934831,58882056853
000300.SH,2024-03-05 13:00:00,3558.6406,3559.8463,3548.3963,3554.1131,27310357,47725794285
000300.SH,2024-03-05 14:00:00,3553.5633,3570.6935,3551.681,3565.5143,40377421,71098964819
000300.SH,2024-03-06 09:30:00,3556.5323,3563.3618,3545.1013,3550.1865,58289922,104767942850
000300.SH,2024-03-06 10:30:00,3550.1123,3577.3883,3547.5547,3574.1248,30302646,53583763009
000300.SH,2024-03-06 13:00:00,3568.2,3577.3883,3559.0879,3563.2216,30592229,50683758290
000300.SH,2024-03-06 14:00:00,3563.0549,3565.3843,3548.7206,3551.0481,26902571,43976393319
000300.SH,2024-03-07 09:30:00,3548.1007,3566.2992,3548.1007,3559.5658,57655814,100415744297
000300.SH,2024-03-07 10:30:00,3559.8216,3569.9185,3535.6019,3536.7052,36762303,58345383462
000300.SH,2024-03-07 13:00:00,3539.7612,3541.4824,3527.5382,3527.5507,25829825,45585366476
000300.SH,2024-03-07 14:00:00,3527.7053,3537.5549,3522.8964,3529.7195,30087738,50878315087
000300.SH,2024-03-08 09:30:00,3529.5509,3544.941,3522.4534,3523.903,46629075,86491662810
000300.SH,2024-03-08 10:30:00,3523.8197,3529.3179,3511.577,3525.1829,25158486,41866637390
000300.SH,2024-03-08 13:00:00,3527.8247,3538.5949,3523.308,3534.272,25166250,42986232925
000300.SH,2024-03-08 14:00:00,3534.17,3548.5055,3531.3552,3544.9099,29773361,55805955653
000300.SH,2024-03-11 09:30:00,3545.9427,3560.4771,3542.2789,3553.8222,60065984,115795527677
000300.SH,2024-03-11 10:30:00,3553.8899,3576.304,3552.4706,3574.1033,30121347,60736469456
000300.SH,2024-03-11 13:00:00,3573.1493,3576.304,3558.2597,3565.3975,30263664,57352099258
000300.SH,2024-03-11 14:00:00,3564.9377,3589.2635,3563.5624,3589.2635,29654814,56381926180
000300.SH,2024-03-12 09:30:00,3592.5826,3604.3343,3574.2117,3583.5623,73785560,151069379870
000300.SH,2024-03-12 10:30:00,3583.8245,3595.6751,3577.6116,3590.1045,33414503,61548581714
000300.SH,2024-03-12 13:00:00,3588.3013,3604.6171,3588.0737,3603.338,38118053,66633972853
000300.SH,2024-03-12 14:00:00,3603.3559,3605.6976,3588.3257,3597.4939,36634178,62849599518
000300.SH,2024-03-13 09:30:00,3594.4211,3594.4211,3566.7205,3566.7286,65240865,122136704317
000300.SH,2024-03-13 10:30:00,3566.8827,3577.9605,3563.3685,3575.9508,25467573,44855630744
000300.SH,2024-03-13 13:00:00,3576.3128,3591.8654,3575.0868,3587.1873,24545408,44811834952
000300.SH,2024-03-13 14:00:00,3586.929,3588.401,3568.2232,3572.361,30584497,57088671035
000300.SH,2024-03-14 09:30:00,3571.7885,3597.46,3571.6385,3574.5674,62396984,121390700310
000300.SH,2024-03-14 10:30:00,3574.7344,3581.1102,3566.7523,3569.2203,24935436,44971645272
000300.SH,2024-03-14 13:00:00,3570.1281,3575.3138,3559.2605,3562.2731,23675722,43613099963
000300.SH,2024-03-14 14:00:00,3561.556,3565.353,3545.612,3562.2229,30890599,55541206699
000300.SH,2024-03-15 09:30:00,3554.9068,3566.4768,3540.3634,3544.4966,48047459,91286733171
000300.SH,2024-03-15 10:30:00,3544.1659,3545.8048,3533.6798,3539.2618,23729647,41211864307
000300.SH,2024-03-15 13:00:00,3543.4097,3561.596,3538.1365,3556.4381,30101343,49210136071
000300.SH,2024-03-15 14:00:00,3556.455,3572.8091,3554.89,3569.993,37944709,64433766514
000300.SH,2024-03-18 09:30:00,3577.0564,3597.3293,3573.404,3591.2411,77829421,137536595312
000300.SH,2024-03-18 10:30:00,3590.6655,3592.6124,3574.3338,3588.1322,27237467,51810756323
000300.SH,2024-03-18 13:00:00,3588.1482,3596.7294,3587.2141,3595.1332,25248364,50381537677
000300.SH,2024-03-18 14:00:00,3595.4084,3604.0519,3590.9063,3603.528,31148528,57487314780
000300.SH,2024-03-19 09:30:00,3593.3396,3610.7389,3589.0683,3602.9104,65193093,114610712959
000300.SH,2024-03-19 10:30:00,3602.5846,3603.7152,3590.6256,3592.3661,27599842,51318333779
000300.SH,2024-03-19 13:00:00,3592.4196,3600.6874,3589.9572,3591.6832,23223897,40734415569
000300.SH,2024-03-19 14:00:00,3592.0273,3594.1724,3577.188,3577.6303,30612148,54572221696
000300.SH,2024-03-20 09:30:00,3568.7158,3582.3001,3568.5606,3571.1486,51985329,95061555388
000300.SH,2024-03-20 10:30:00,3571.4438,3586.1909,3568.4341,3582.7,31655280,49688390322
000300.SH,2024-03-20 13:00:00,3584.8799,3589.5456,3579.7763,3581.4481,23285323,39582640596
000300.SH,2024-03-20 14:00:00,3581.7442,3588.4553,3578.9875,3585.3838,24158353,41518981832
000300.SH,2024-03-21 09:30:00,3593.07,3601.1145,3585.541,3588.312,60561731,109444412672
000300.SH,2024-03-21 10:30:00,3588.3191,3593.9892,3575.0331,3578.2266,23406903,42585980374
000300.SH,2024-03-21 13:00:00,3579.2344,3593.7961,3576.9156,3590.8463,21896218,38714108512
000300.SH,2024-03-21 14:00:00,3590.8531,3591.6644,3581.0902,3581.0902,25694389,43683340392
000300.SH,2024-03-22 09:30:00,3571.2736,3575.7171,3539.2251,3539.6499,54468458,100347363686
000300.SH,2024-03-22 10:30:00,3539.3613,3541.1187,3522.8404,3524.6393,29513671,50996437934
000300.SH,2024-03-22 13:00:00,3527.5773,3551.5414,3522.8404,3542.21,26931057,48263875596
000300.SH,2024-03-22 14:00:00,3542.402,3555.3113,3538.0519,3545.0023,29814927,51627578550
000300.SH,2024-03-25 09:30:00,3536.7136,3545.3205,3528.6604,3544.5041,55409617,98109384347
000300.SH,2024-03-25 10:30:00,3544.6199,3562.1692,3540.1561,3559.0447,29970278,46827768118
000300.SH,2024-03-25 13:00:00,3558.5935,3564.9604,3548.512,3549.0326,22422518,38217582482
000300.SH,2024-03-25 14:00:00,3549.1056,3552.2119,3525.7634,3525.7634,30369658,52163781990
000300.SH,2024-03-26 09:30:00,3526.6818,3542.3241,3524.7247,3537.0813,48697392,87726575993
000300.SH,2024-03-26 10:30:00,3537.0816,3541.7554,3521.3989,3521.7969,24838724,44539700752
000300.SH,2024-03-26 13:00:00,3524.3867,3536.3257,3518.6018,3533.9073,22560489,39886026916
000300.SH,2024-03-26 14:00:00,3533.8588,3547.6461,3529.9598,3543.7467,31124857,56080840474
000300.SH,2024-03-27 09:30:00,3538.7244,3538.7244,3523.1209,3531.1036,49387328,91678974303
000300.SH,2024-03-27 10:30:00,3530.7064,3531.5402,3519.8683,3526.6943,22742613,36508002402
000300.SH,2024-03-27 13:00:00,3527.4126,3534.3906,3520.2766,3530.6338,21559227,34030219873
000300.SH,2024-03-27 14:00:00,3530.4967,3542.9624,3502.7866,3502.7866,35812483,55483436513
000300.SH,2024-03-28 09:30:00,3498.482,3513.7773,3489.3861,3512.052,54812072,87117840723
000300.SH,2024-03-28 10:30:00,3512.7535,3547.9734,3511.6285,3545.4794,34297866,56801941418
000300.SH,2024-03-28 13:00:00,3542.004,3551.2143,3528.3338,3531.0603,25160572,42119344135
000300.SH,2024-03-28 14:00:00,3531.209,3537.3428,3508.3715,3520.9648,30524616,48840966889
000300.SH,2024-03-29 09:30:00,3516.883,3538.2378,3516.883,3522.8984,56316845,88596126484
000300.SH,2024-03-29 10:30:00,3522.8313,3530.5519,3519.4212,3523.2376,25441596,40668422053
000300.SH,2024-03-29 13:00:00,3523.4324,3527.2774,3517.4945,3522.7654,21549958,33948452081
000300.SH,2024-03-29 14:00:00,3523.0228,3537.6153,3522.9349,3537.4843,26237149,39872265536
000300.SH,2024-04-01 09:30:00,3551.5815,3596.9647,3551.5815,3596.363,77487103,118494530141
000300.SH,2024-04-01 10:30:00,3596.8156,3600.9193,3586.8923,3594.6791,29921096,48562422571
000300.SH,2024-04-01 13:00:00,3591.6136,3595.4262,3583.5829,3588.1065,28257378,42171446314
000300.SH,2024-04-01 14:00:00,3587.734,3595.8037,3582.3987,3595.6466,28286323,44152181471
000300.SH,2024-04-02 09:30:00,3593.2206,3596.1903,3578.627,3580.1178,65281904,97562602206
000300.SH,2024-04-02 10:30:00,3580.1203,3590.7191,3577.702,3584.6268,24871959,38233110957
000300.SH,2024-04-02 13:00:00,3586.8059,3587.1616,3572.9639,3577.5587,24406272,41278884313
000300.SH,2024-04-02 14:00:00,3577.5631,3580.7459,3568.7539,3580.6759,28040737,45087169516
000300.SH,2024-04-03 09:30:00,3578.6835,3582.4324,3564.3168,3567.8504,58267202,95778268002
000300.SH,2024-04-03 10:30:00,3568.0431,3571.2671,3558.874,3571.0934,26810194,41125248237
000300.SH,2024-04-03 13:00:00,3570.7812,3576.8382,3568.2177,3570.1975,24687640,36717223442
000300.SH,2024-04-03 14:00:00,3570.4061,3572.0873,3565.1346,3567.8031,26750137,41848537700
000300.SH,2024-04-08 09:30:00,3553.5554,3562.3666,3539.2429,3561.2063,68958476,111634507062
000300.SH,2024-04-08 10:30:00,3561.1826,3567.82,3549.5012,3549.9553,30164561,46616692255
000300.SH,2024-04-08 13:00:00,3551.9254,3559.7376,3542.0846,3544.5386,27678961,41835109921
000300.SH,2024-04-08 14:00:00,3543.7129,3549.3061,3535.7688,3536.4077,29880822,45324854545
000300.SH,2024-04-09 09:30:00,3533.3849,3543.7141,3519.2722,3525.8899,57794675,86472054183
000300.SH,2024-04-09 10:30:00,3525.9028,3534.1952,3518.8601,3528.3941,25147983,34517764864
000300.SH,2024-04-09 13:00:00,3527.398,3532.13,3522.2239,3525.9917,23142465,35708753504
000300.SH,2024-04-09 14:00:00,3525.9216,3536.592,3523.7871,3533.4871,24556644,40478264473
000300.SH,2024-04-10 09:30:00,3528.9679,3531.2295,3514.0225,3517.4819,52005091,81221957269
000300.SH,2024-04-10 10:30:00,3517.1947,3525.8044,3515.8924,3517.6344,23832317,38207407990
000300.SH,2024-04-10 13:00:00,3518.4167,3518.4167,3490.0525,3493.0827,29482557,43084937766
000300.SH,2024-04-10 14:00:00,3492.9408,3512.3892,3492.8379,3504.7086,24571897,38826930712
000300.SH,2024-04-11 09:30:00,3485.0294,3510.5318,3484.9252,3507.996,48598820,79295626850
000300.SH,2024-04-11 10:30:00,3507.8357,3513.8469,3502.9035,3506.4122,29235887,42183309123
000300.SH,2024-04-11 13:00:00,3505.675,3520.5893,3504.4702,3507.8954,24512844,40880697885
000300.SH,2024-04-11 14:00:00,3507.8821,3509.6047,3498.0184,3504.2447,25156910,39355787057
000300.SH,2024-04-12 09:30:00,3505.7499,3516.6988,3493.4919,3497.9895,50271362,82438413413
000300.SH,2024-04-12 10:30:00,3498.0263,3502.9353,3492.7738,3496.114,22090359,35818667648
000300.SH,2024-04-12 13:00:00,3494.3741,3502.3757,3493.9697,3498.0938,22910859,38874787765
000300.SH,2024-04-12 14:00:00,3498.4527,3498.4527,3470.0611,3475.8389,34631267,52922282205
000300.SH,2024-04-15 09:30:00,3473.5047,3546.1109,3473.5047,3545.5807,86305287,127533088229
000300.SH,2024-04-15 10:30:00,3545.4521,3552.4125,3538.5097,3546.4135,35150028,47597450583
000300.SH,2024-04-15 13:00:00,3541.9008,3550.5254,3538.5424,3547.7619,26845986,40022199366
000300.SH,2024-04-15 14:00:00,3547.9796,3549.0759,3523.9965,3549.0759,36732148,53852522790
000300.SH,2024-04-16 09:30:00,3533.3636,3545.5034,3524.602,3525.8748,74564761,108813159005
000300.SH,2024-04-16 10:30:00,3525.8089,3528.8699,3503.6158,3515.521,34329931,49023887164
