code,kline_time,open,high,low,close,volume,amount
000905.SH,2024-01-10 13:00:00,5177.6057,5186.8946,5162.2738,5186.8946,10338813,11953465526
000905.SH,2024-01-10 14:00:00,5186.4688,5186.786,5158.0784,5158.0784,14498712,16712982973
000905.SH,2024-01-11 09:30:00,5152.359,5195.4867,5146.8978,5181.156,29564764,37365466166
000905.SH,2024-01-11 10:30:00,5181.7327,5188.1624,5170.7034,5186.7481,13266409,15762601596
000905.SH,2024-01-11 13:00:00,5186.2736,5243.1387,5186.2736,5234.9999,24731002,31771386434
000905.SH,2024-01-11 14:00:00,5235.2397,5235.2397,5211.1125,5223.8633,17932477,21839726423
000905.SH,2024-01-12 09:30:00,5213.1356,5262.6165,5208.7085,5256.9808,34487418,41888806744
000905.SH,2024-01-12 10:30:00,5256.8182,5262.4146,5222.1342,5222.3601,16708572,19913629407
000905.SH,2024-01-12 13:00:00,5222.7275,5230.3171,5207.5553,5213.7535,11903162,14504230918
000905.SH,2024-01-12 14:00:00,5213.8773,5226.4297,5206.1607,5206.178,14162966,17732296284
000905.SH,2024-01-15 09:30:00,5189.5279,5224.93,5171.2399,5223.5296,33116704,40244622260
000905.SH,2024-01-15 10:30:00,5223.3632,5238.9581,5208.2833,5214.6141,15566547,17112953615
000905.SH,2024-01-15 13:00:00,5215.4459,5216.0963,5195.1287,5197.4996,11530970,14456042068
000905.SH,2024-01-15 14:00:00,5197.71,5201.9935,5189.8594,5193.2956,14270244,16790380386
000905.SH,2024-01-16 09:30:00,5188.3692,5210.0834,5174.1673,5192.0108,28641939,35081951540
000905.SH,2024-01-16 10:30:00,5192.3335,5194.7254,5137.5489,5139.722,18968620,19086426029
000905.SH,2024-01-16 13:00:00,5145.9226,5155.218,5126.0207,5129.0716,17563862,18080292966
000905.SH,2024-01-16 14:00:00,5128.936,5190.3975,5124.0823,5190.3975,19470943,21487523597
000905.SH,2024-01-17 09:30:00,5180.9251,5180.9251,5148.0471,5156.8945,27757724,32766777383
000905.SH,2024-01-17 10:30:00,5157.0369,5158.3347,5139.5864,5149.6459,12708369,14077984191
000905.SH,2024-01-17 13:00:00,5150.1946,5150.7321,5122.3106,5125.0252,13417842,15818330861
000905.SH,2024-01-17 14:00:00,5124.873,5125.0768,5061.5395,5061.5395,25370551,25828399014
000905.SH,2024-01-18 09:30:00,5033.1032,5044.1151,4961.0817,4982.2659,44184562,45643183257
000905.SH,2024-01-18 10:30:00,4981.084,4996.2504,4927.1903,4984.354,28806233,28492348472
000905.SH,2024-01-18 13:00:00,4968.8695,4987.4619,4924.6815,4949.0703,18697088,19583784573
000905.SH,2024-01-18 14:00:00,4949.21,5069.2295,4949.0901,5066.9579,28014400,30864244096
000905.SH,2024-01-19 09:30:00,5056.4765,5084.2902,5040.8262,5044.0431,37219016,45266073761
000905.SH,2024-01-19 10:30:00,5044.1862,5066.2882,5032.8114,5046.6815,13889789,15858821606
000905.SH,2024-01-19 13:00:00,5042.0719,5048.168,5023.0109,5028.0986,11012427,12411661239
000905.SH,2024-01-19 14:00:00,5028.365,5044.9565,5014.7667,5018.4332,16831902,18988907518
000905.SH,2024-01-22 09:30:00,5008.6804,5008.7672,4934.981,4940.1403,34984456,41986263200
000905.SH,2024-01-22 10:30:00,4940.6736,4952.4196,4907.8386,4908.4634,16255221,17380097364
000905.SH,2024-01-22 13:00:00,4913.523,4913.523,4867.7643,4876.7265,21501762,21070238335
000905.SH,2024-01-22 14:00:00,4877.4172,4889.2439,4753.6302,4780.9748,37975113,36112683373
000905.SH,2024-01-23 09:30:00,4771.4963,4854.8893,4727.8806,4829.4827,45562880,49521713149
000905.SH,2024-01-23 10:30:00,4830.186,4853.8943,4798.3407,4835.3629,16622775,16921706755
000905.SH,2024-01-23 13:00:00,4819.5236,4875.407,4819.5236,4858.7835,18083848,20910844860
000905.SH,2024-01-23 14:00:00,4858.2692,4889.4223,4858.2071,4865.743,20773511,21339319535
000905.SH,2024-01-24 09:30:00,4886.2037,4907.1885,4842.0115,4848.1809,37890785,40893081968
000905.SH,2024-01-24 10:30:00,4850.8406,4859.2894,4799.3594,4820.4294,17851721,18392298817
000905.SH,2024-01-24 13:00:00,4822.0935,4864.5325,4766.8035,4849.3017,27072308,24975902080
000905.SH,2024-01-24 14:00:00,4848.9973,4941.4403,4839.9436,4933.7009,32262376,29382192116
000905.SH,2024-01-25 09:30:00,4931.6273,5011.0195,4910.9591,5011.0195,54596198,54162504074
000905.SH,2024-01-25 10:30:00,5011.7148,5036.6568,4997.8177,5036.6568,24820998,26365889755
000905.SH,2024-01-25 13:00:00,5031.316,5072.3689,5031.316,5056.7956,27054452,27213831244
000905.SH,2024-01-25 14:00:00,5056.3177,5074.4943,5054.0014,5073.1779,27025506,28179250442
000905.SH,2024-01-26 09:30:00,5055.2878,5086.129,5046.1247,5074.0909,52045521,52301764315
000905.SH,2024-01-26 10:30:00,5074.96,5081.5717,5038.978,5042.8745,21331099,21999273172
000905.SH,2024-01-26 13:00:00,5048.8775,5071.3569,5031.9988,5060.4417,21855258,20956874131
000905.SH,2024-01-26 14:00:00,5060.7607,5061.066,5009.9729,5027.0932,23004651,25146741975
000905.SH,2024-01-29 09:30:00,5032.1113,5050.1092,4968.8016,4969.7771,51891682,54284210403
000905.SH,2024-01-29 10:30:00,4970.3187,4990.1994,4955.3822,4976.7964,23028525,21934576952
000905.SH,2024-01-29 13:00:00,4983.2675,4983.9746,4933.0782,4940.0963,22140787,21110306805
000905.SH,2024-01-29 14:00:00,4940.0443,4977.1387,4927.9137,4927.9137,21438732,21652669523
000905.SH,2024-01-30 09:30:00,4898.3613,4939.3511,4880.2233,4903.8421,41380918,40316315904
000905.SH,2024-01-30 10:30:00,4904.1401,4925.9395,4892.3943,4900.7066,17078383,16278100407
000905.SH,2024-01-30 13:00:00,4906.2097,4923.2595,4882.1691,4894.3716,15083873,14234388971
000905.SH,2024-01-30 14:00:00,4894.3156,4895.2488,4810.099,4814.9908,26676591,25115091723
000905.SH,2024-01-31 09:30:00,4786.8128,4832.401,4702.2496,4702.5547,51985006,48604037575
000905.SH,2024-01-31 10:30:00,4702.801,4806.3759,4702.1172,4781.8209,24910006,23407654387
000905.SH,2024-01-31 13:00:00,4788.8363,4797.7504,4732.9817,4756.9292,18057438,19021125165
000905.SH,2024-01-31 14:00:00,4755.9875,4757.2431,4690.9429,4696.9796,26890324,26268676429
000905.SH,2024-02-01 09:30:00,4667.9126,4771.0465,4629.9901,4761.2424,55340804,52410984705
000905.SH,2024-02-01 10:30:00,4760.6851,4767.098,4717.3946,4739.7933,20805140,21929402350
000905.SH,2024-02-01 13:00:00,4741.4642,4747.8336,4686.2066,4694.3724,16849306,15929261055
000905.SH,2024-02-01 14:00:00,4694.1877,4712.1301,4678.7308,4678.7308,19149677,17878397361
000905.SH,2024-02-02 09:30:00,4686.0999,4724.0488,4670.505,4673.9859,42649262,40294647161
000905.SH,2024-02-02 10:30:00,4675.1112,4678.0482,4594.1759,4599.2081,22898266,20950630635
000905.SH,2024-02-02 13:00:00,4610.5866,4610.5866,4533.7443,4535.3326,31745667,28105869188
000905.SH,2024-02-02 14:00:00,4534.6436,4609.6682,4435.5569,4563.2221,42105357,37099418032
000905.SH,2024-02-05 09:30:00,4527.7091,4528.3809,4345.7137,4367.2177,69466946,57850400375
000905.SH,2024-02-05 10:30:00,4367.2826,4396.3527,4281.2399,4375.4076,33136725,27873491249
000905.SH,2024-02-05 13:00:00,4374.0409,4598.0608,4337.84,4592.7269,34642429,31944090252
000905.SH,2024-02-05 14:00:00,4592.8117,4592.8117,4455.0537,4460.2635,29668472,26618717424
000905.SH,2024-02-06 09:30:00,4411.298,4596.438,4405.3085,4569.6424,63457343,57579510624
000905.SH,2024-02-06 10:30:00,4570.722,4646.3104,4570.722,4646.3104,29123293,26248259135
000905.SH,2024-02-06 13:00:00,4597.5028,4817.1179,4597.5028,4778.9703,52245138,45912304950
000905.SH,2024-02-06 14:00:00,4778.1963,4809.4783,4761.1567,4805.9013,31477525,29160380192
000905.SH,2024-02-07 09:30:00,4813.9545,5068.7292,4813.2326,5054.8818,97282354,91219357764
000905.SH,2024-02-07 10:30:00,5056.2004,5087.9432,5016.4157,5057.8719,40661000,37916066526
000905.SH,2024-02-07 13:00:00,5085.7604,5089.2192,5035.4732,5054.0043,43935758,40057052798
000905.SH,2024-02-07 14:00:00,5053.4013,5110.8041,5016.1915,5109.5685,47440024,45212469828
000905.SH,2024-02-08 09:30:00,5131.8032,5367.2243,5129.7843,5357.6245,107211162,105493828141
000905.SH,2024-02-08 10:30:00,5355.8109,5356.7591,5269.4076,5284.6389,41124879,41634031672
000905.SH,2024-02-08 13:00:00,5282.5108,5285.4451,5141.2609,5161.2931,36281230,35974103437
000905.SH,2024-02-08 14:00:00,5160.5481,5184.1085,5136.2898,5150.2288,30819967,30846509165
000905.SH,2024-02-19 09:30:00,5225.1379,5225.1379,5108.2993,5179.5526,76425604,80987580656
000905.SH,2024-02-19 10:30:00,5179.925,5183.2977,5099.7735,5106.3759,31322367,32367029342
000905.SH,2024-02-19 13:00:00,5113.2054,5113.2054,5074.7611,5100.821,26743082,28433707177
000905.SH,2024-02-19 14:00:00,5101.1662,5143.7139,5096.0135,5141.6037,29540841,32050887769
000905.SH,2024-02-20 09:30:00,5107.5677,5126.2328,5072.8837,5112.4067,50062005,57018607324
000905.SH,2024-02-20 10:30:00,5113.3251,5118.4717,5086.9636,5107.7159,21630552,24023674793
000905.SH,2024-02-20 13:00:00,5105.3719,5133.1842,5090.1225,5125.4446,24022387,24653440233
000905.SH,2024-02-20 14:00:00,5125.3661,5151.7201,5122.402,5140.9575,26824439,28475269455
000905.SH,2024-02-21 09:30:00,5101.4113,5136.3806,5074.8224,5132.9712,41047087,45550406502
000905.SH,2024-02-21 10:30:00,5134.7276,5230.7687,5134.5295,5230.6259,42351207,40417750530
000905.SH,2024-02-21 13:00:00,5215.3849,5252.8785,5212.9379,5215.2376,34842761,36209041822
000905.SH,2024-02-21 14:00:00,5214.4169,5220.2587,5137.4224,5139.0372,35124396,35560673662
000905.SH,2024-02-22 09:30:00,5133.5478,5184.6228,5117.6799,5145.2166,49439753,57684830583
000905.SH,2024-02-22 10:30:00,5145.1048,5159.3805,5132.227,5140.52,19249608,19720501544
000905.SH,2024-02-22 13:00:00,5142.4823,5169.0587,5138.3181,5143.5811,22097389,22619554806
000905.SH,2024-02-22 14:00:00,5143.5192,5176.3431,5129.4932,5176.3431,26616785,28303093855
000905.SH,2024-02-23 09:30:00,5190.6466,5191.6715,5134.7096,5134.7349,52509037,59397426233
000905.SH,2024-02-23 10:30:00,5134.1502,5152.3518,5118.568,5145.1088,27265527,27103881827
000905.SH,2024-02-23 13:00:00,5141.1273,5176.7007,5134.0487,5172.7776,24250185,25407910492
000905.SH,2024-02-23 14:00:00,5173.0139,5197.7115,5170.4641,5197.7115,32595118,34636963480
000905.SH,2024-02-26 09:30:00,5194.737,5223.195,5162.9504,5183.2195,59795540,65031663991
000905.SH,2024-02-26 10:30:00,5183.7924,5217.1027,5183.7918,5206.6088,25187549,26394836623
000905.SH,2024-02-26 13:00:00,5209.0198,5255.3615,5201.4299,5233.2294,27117699,28179847395
000905.SH,2024-02-26 14:00:00,5232.946,5232.946,5174.24,5195.4642,32831740,33896427786
000905.SH,2024-02-27 09:30:00,5174.8194,5219.2975,5160.8782,5202.2972,44726473,47071494189
000905.SH,2024-02-27 10:30:00,5203.0813,5258.3828,5198.6341,5257.2426,26923279,33129364011
000905.SH,2024-02-27 13:00:00,5247.5363,5273.1754,5233.0952,5251.849,31854501,37707928379
000905.SH,2024-02-27 14:00:00,5251.4358,5307.8043,5239.9561,5307.8043,37332516,41370281525
000905.SH,2024-02-28 09:30:00,5311.4253,5383.3193,5311.4253,5368.715,80028887,90294589389
000905.SH,2024-02-28 10:30:00,5368.9647,5369.0393,5252.3342,5284.2684,48630839,49739088739
000905.SH,2024-02-28 13:00:00,5287.5582,5339.9352,5273.9416,5294.5434,31450033,30589741203
000905.SH,2024-02-28 14:00:00,5294.5165,5299.6596,5184.0471,5184.0471,43685950,44714344920
000905.SH,2024-02-29 09:30:00,5154.1487,5307.5994,5154.1487,5293.1751,64021367,71591037423
000905.SH,2024-02-29 10:30:00,5291.9513,5327.1286,5258.392,5276.1153,35200478,39497628454
000905.SH,2024-02-29 13:00:00,5266.1669,5298.1781,5253.0717,5293.9105,22870641,25436973827
000905.SH,2024-02-29 14:00:00,5293.7255,5349.7678,5267.9351,5346.7929,40021893,43604963743
000905.SH,2024-03-01 09:30:00,5350.8566,5382.0421,5321.5587,5370.2029,63663868,77490931166
000905.SH,2024-03-01 10:30:00,5370.7781,5373.8631,5339.5355,5353.9136,25190617,30437533679
000905.SH,2024-03-01 13:00:00,5349.2029,5363.6362,5332.7588,5353.0121,22725053,27740426340
000905.SH,2024-03-01 14:00:00,5353.0876,5387.7839,5353.0616,5379.0482,31506491,36309459167
000905.SH,2024-03-04 09:30:00,5386.9441,5400.1227,5325.9642,5363.697,67633029,83622813943
000905.SH,2024-03-04 10:30:00,5363.8395,5388.6841,5359.0436,5375.0252,27476573,34765865227
000905.SH,2024-03-04 13:00:00,5375.396,5390.7713,5348.7268,5371.5129,23632885,28962004432
000905.SH,2024-03-04 14:00:00,5371.9192,5391.5938,5360.2314,5388.82,26078048,29568404947
000905.SH,2024-03-05 09:30:00,5358.2206,5382.9834,5336.2671,5340.0616,57997539,73093058260
000905.SH,2024-03-05 10:30:00,5339.5736,5381.7994,5339.2622,5375.5681,26114741,31354378695
000905.SH,2024-03-05 13:00:00,5379.0969,5381.0483,5347.6403,5355.3553,23905922,30038764898
000905.SH,2024-03-05 14:00:00,5355.6998,5372.3065,5329.9702,5351.8268,33678943,40790360424
000905.SH,2024-03-06 09:30:00,5332.8328,5347.9588,5293.9518,5305.7534,48411715,61539307403
000905.SH,2024-03-06 10:30:00,5305.3632,5405.4908,5305.0473,5397.989,26415331,30397763386
000905.SH,2024-03-06 13:00:00,5375.8457,5405.4908,5363.0939,5370.2855,27623301,31941601961
000905.SH,2024-03-06 14:00:00,5370.2273,5374.3831,5337.9108,5350.1016,22399340,26410930544
000905.SH,2024-03-07 09:30:00,5354.3337,5384.6567,5352.2297,5372.2316,53294631,61872415732
000905.SH,2024-03-07 10:30:00,5372.5809,5383.1229,5312.9255,5318.9794,35207959,37556768051
000905.SH,2024-03-07 13:00:00,5322.6679,5329.8513,5302.4797,5302.5225,24185486,27353318428
000905.SH,2024-03-07 14:00:00,5302.8539,5321.3434,5277.2988,5277.2988,29021479,32705581768
000905.SH,2024-03-08 09:30:00,5282.4077,5319.7412,5281.3439,5294.8183,45779142,56023980703
000905.SH,2024-03-08 10:30:00,5294.9347,5305.1148,5268.5296,5299.5011,25160479,26789370704
000905.SH,2024-03-08 13:00:00,5302.6214,5319.2567,5297.2328,5310.028,22712059,26892985855
000905.SH,2024-03-08 14:00:00,5310.5003,5361.7104,5307.1251,5349.595,28855290,35461871494
000905.SH,2024-03-11 09:30:00,5342.1778,5370.8116,5339.2607,5361.0005,60874771,73398419170
000905.SH,2024-03-11 10:30:00,5360.3186,5387.743,5350.6544,5385.8173,25828693,31615863826
000905.SH,2024-03-11 13:00:00,5382.33,5397.7733,5375.6008,5389.5097,26246298,33279261990
000905.SH,2024-03-11 14:00:00,5388.5206,5443.0421,5385.9517,5441.0507,31553351,37049053137
000905.SH,2024-03-12 09:30:00,5445.8776,5473.2901,5399.021,5411.2163,68651235,85976275443
000905.SH,2024-03-12 10:30:00,5411.3621,5424.1047,5385.1402,5410.3464,25765224,31502946519
000905.SH,2024-03-12 13:00:00,5408.1122,5426.5841,5398.4692,5423.7701,26543839,31056536832
000905.SH,2024-03-12 14:00:00,5423.2796,5429.9758,5400.5728,5423.7183,26953962,31297134459
000905.SH,2024-03-13 09:30:00,5430.0437,5431.6284,5397.0415,5397.4479,54119049,71530908501
000905.SH,2024-03-13 10:30:00,5396.8309,5426.9614,5389.5251,5424.209,23599736,28446627403
000905.SH,2024-03-13 13:00:00,5424.4537,5459.3222,5419.1093,5446.9568,25214976,30637563248
000905.SH,2024-03-13 14:00:00,5448.9984,5450.8845,5399.8443,5415.1126,27993571,35269253705
000905.SH,2024-03-14 09:30:00,5415.1499,5447.5416,5399.2774,5404.4533,59942058,72102315391
000905.SH,2024-03-14 10:30:00,5404.6911,5433.2202,5402.4492,5413.249,21041849,26443013818
000905.SH,2024-03-14 13:00:00,5416.3969,5419.1517,5377.943,5385.4517,22262355,25776461091
000905.SH,2024-03-14 14:00:00,5385.161,5399.0065,5352.1195,5392.9267,29491788,33959746257
000905.SH,2024-03-15 09:30:00,5380.019,5399.8553,5369.4069,5378.4264,45765738,56791424315
000905.SH,2024-03-15 10:30:00,5378.3748,5388.9986,5357.1797,5382.3494,26729025,28707780147
000905.SH,2024-03-15 13:00:00,5386.9973,5426.0352,5375.2733,5414.148,30688000,34256175597
000905.SH,2024-03-15 14:00:00,5413.7071,5456.7336,5412.736,5454.1463,34890947,40500810517
000905.SH,2024-03-18 09:30:00,5472.3147,5488.7432,5466.8658,5488.5981,73712482,84503447607
000905.SH,2024-03-18 10:30:00,5489.0507,5491.6375,5459.5453,5488.2082,29011293,34917658582
000905.SH,2024-03-18 13:00:00,5486.4965,5505.3522,5479.8397,5502.886,24121547,32232067799
000905.SH,2024-03-18 14:00:00,5503.106,5528.447,5494.5759,5528.447,34172034,40441245900
000905.SH,2024-03-19 09:30:00,5514.55,5533.639,5505.4542,5522.7253,66858173,80121594671
000905.SH,2024-03-19 10:30:00,5522.5935,5523.1296,5489.2109,5498.3332,28813512,34646048301
000905.SH,2024-03-19 13:00:00,5495.2809,5515.9598,5495.2809,5509.7672,21084421,26411306332
000905.SH,2024-03-19 14:00:00,5509.4398,5516.6027,5477.1172,5478.2248,30957136,36495901269
000905.SH,2024-03-20 09:30:00,5469.606,5493.2159,5459.8605,5462.5985,50641163,64407290089
000905.SH,2024-03-20 10:30:00,5462.8186,5481.6099,5455.7613,5480.4897,27681327,33884436766
000905.SH,2024-03-20 13:00:00,5477.6012,5496.7011,5475.4764,5480.4735,24270063,30324939612
000905.SH,2024-03-20 14:00:00,5480.3038,5499.2382,5478.3124,5493.414,25112123,29946574225
000905.SH,2024-03-21 09:30:00,5505.6985,5517.4566,5472.2073,5478.8824,60798070,73950664188
000905.SH,2024-03-21 10:30:00,5479.2763,5488.1094,5454.2313,5462.6704,24945011,31294854262
000905.SH,2024-03-21 13:00:00,5462.0696,5487.804,5457.4967,5483.3328,20812185,25373196677
000905.SH,2024-03-21 14:00:00,5483.445,5485.7688,5464.1063,5465.8286,23788616,29608928255
000905.SH,2024-03-22 09:30:00,5454.4143,5463.5407,5388.5985,5389.8861,56539419,67022560298
000905.SH,2024-03-22 10:30:00,5389.7947,5392.0147,5356.108,5361.8545,30334558,33193959438
000905.SH,2024-03-22 13:00:00,5363.9637,5406.455,5357.3713,5393.5341,23769455,31036109581
000905.SH,2024-03-22 14:00:00,5393.8771,5419.281,5383.0631,5384.5656,27685554,33306904216
000905.SH,2024-03-25 09:30:00,5369.7761,5379.1642,5334.9905,5369.7904,53434450,65725401984
000905.SH,2024-03-25 10:30:00,5370.0424,5398.1675,5365.4045,5391.3172,24981811,27373525439
000905.SH,2024-03-25 13:00:00,5388.7845,5401.5975,5359.8418,5360.4893,20182496,25286524836
000905.SH,2024-03-25 14:00:00,5360.6276,5367.0646,5292.6372,5294.7463,33017384,38750847816
000905.SH,2024-03-26 09:30:00,5291.5227,5318.8757,5274.779,5300.1999,44905144,56096515470
000905.SH,2024-03-26 10:30:00,5300.4056,5309.2256,5255.2629,5255.4471,22150764,27201853668
000905.SH,2024-03-26 13:00:00,5260.1193,5291.9547,5237.8993,5286.1679,23829189,27249614140
000905.SH,2024-03-26 14:00:00,5286.0006,5311.3038,5269.5293,5284.4188,26633114,35784134135
000905.SH,2024-03-27 09:30:00,5280.7332,5282.6954,5215.0483,5234.7418,44322508,56279432709
000905.SH,2024-03-27 10:30:00,5235.1193,5235.7354,5207.5297,5224.6366,19355979,22345359868
000905.SH,2024-03-27 13:00:00,5224.6848,5243.4103,5208.5132,5226.3871,17068634,19729093541
000905.SH,2024-03-27 14:00:00,5226.3071,5244.007,5156.684,5156.684,30097937,32230187235
000905.SH,2024-03-28 09:30:00,5156.4803,5214.0827,5156.4803,5201.2357,41287636,50572610288
000905.SH,2024-03-28 10:30:00,5202.1453,5275.2533,5202.1453,5268.6554,28136342,33415539854
000905.SH,2024-03-28 13:00:00,5263.394,5276.6382,5235.7878,5242.4981,22309376,28047727340
000905.SH,2024-03-28 14:00:00,5242.3468,5258.9387,5198.6105,5223.806,25770025,30129464023
000905.SH,2024-03-29 09:30:00,5220.5524,5249.6055,5211.1946,5229.3381,47054716,56067537923
000905.SH,2024-03-29 10:30:00,5229.7782,5246.687,5217.0052,5233.6076,20628217,23123717254
000905.SH,2024-03-29 13:00:00,5230.1663,5252.7263,5223.6081,5246.8245,17711450,21279506050
000905.SH,2024-03-29 14:00:00,5247.0213,5287.0376,5247.0213,5286.1612,24428644,26973532359
000905.SH,2024-04-01 09:30:00,5309.8325,5389.7449,5309.8325,5387.3483,67645456,82895268747
000905.SH,2024-04-01 10:30:00,5387.9366,5392.0075,5364.101,5384.4176,24130302,28108371218
000905.SH,2024-04-01 13:00:00,5381.3702,5384.4176,5360.9678,5372.8947,21234779,26337863699
000905.SH,2024-04-01 14:00:00,5372.7191,5401.7799,5368.5649,5401.2249,24720445,30237323287
000905.SH,2024-04-02 09:30:00,5395.4811,5402.1597,5353.3119,5368.765,60980716,70688838731
000905.SH,2024-04-02 10:30:00,5368.6097,5394.144,5362.8248,5386.2567,21720410,25449244733
000905.SH,2024-04-02 13:00:00,5390.5909,5391.7664,5367.2548,5378.8788,23016621,29490508655
000905.SH,2024-04-02 14:00:00,5379.0029,5383.9843,5358.6595,5381.2291,27559758,31383405507
000905.SH,2024-04-03 09:30:00,5373.5021,5380.5226,5350.1601,5356.6683,62670200,73311020414
000905.SH,2024-04-03 10:30:00,5356.5925,5378.6775,5352.682,5378.5196,23556043,27785816975
000905.SH,2024-04-03 13:00:00,5375.8287,5386.3422,5367.6888,5377.6797,21542411,24562184603
000905.SH,2024-04-03 14:00:00,5378.0459,5382.7719,5368.473,5374.5954,26701032,29341638933
000905.SH,2024-04-08 09:30:00,5358.9565,5383.6587,5332.7842,5376.2515,70370438,77993137007
000905.SH,2024-04-08 10:30:00,5376.5591,5383.2579,5350.0899,5354.3497,26476562,27925855069
000905.SH,2024-04-08 13:00:00,5353.9064,5358.0316,5319.2451,5323.2825,24182328,25955623802
000905.SH,2024-04-08 14:00:00,5322.8205,5333.5444,5297.559,5298.5912,28674105,30404339354
000905.SH,2024-04-09 09:30:00,5294.4743,5320.1029,5284.9557,5310.7409,50767919,61092011568
000905.SH,2024-04-09 10:30:00,5310.5848,5337.7138,5302.7778,5323.3157,22878713,25198898735
000905.SH,2024-04-09 13:00:00,5322.107,5334.6847,5315.3188,5317.9095,18673063,22277407245
000905.SH,2024-04-09 14:00:00,5317.9983,5342.8982,5307.6378,5342.8982,21857024,25666357953
000905.SH,2024-04-10 09:30:00,5335.7302,5335.7302,5274.5839,5283.9696,50091950,58746831465
000905.SH,2024-04-10 10:30:00,5284.0424,5302.512,5280.7683,5285.4568,21429595,22920995183
000905.SH,2024-04-10 13:00:00,5289.5039,5289.5039,5242.863,5251.8428,24261638,24655863712
000905.SH,2024-04-10 14:00:00,5251.8753,5294.9344,5249.6972,5275.4727,23077079,26799596552
000905.SH,2024-04-11 09:30:00,5244.0544,5319.5413,5240.5101,5314.8827,48077217,55274528337
000905.SH,2024-04-11 10:30:00,5314.5126,5330.3336,5305.6328,5325.3568,32511791,31987415245
000905.SH,2024-04-11 13:00:00,5323.672,5353.8091,5323.3461,5327.8682,24820141,27951242525
000905.SH,2024-04-11 14:00:00,5327.5942,5331.8172,5293.7004,5301.8094,23453014,27120249548
000905.SH,2024-04-12 09:30:00,5307.7225,5322.4258,5286.485,5292.4803,48845283,55955373592
000905.SH,2024-04-12 10:30:00,5292.4775,5305.9949,5286.779,5298.7813,20372140,22810838336
000905.SH,2024-04-12 13:00:00,5295.6268,5336.4477,5295.1352,5319.4259,22556523,28089539758
000905.SH,2024-04-12 14:00:00,5319.1861,5319.1861,5270.4618,5277.219,27606339,30269625114
000905.SH,2024-04-15 09:30:00,5270.0415,5361.5947,5219.4286,5351.6019,79965052,83681866588
000905.SH,2024-04-15 10:30:00,5351.4663,5376.0484,5341.5392,5353.0124,28928353,29959263881
000905.SH,2024-04-15 13:00:00,5352.3694,5356.228,5327.1905,5332.5497,20394449,23104396270
000905.SH,2024-04-15 14:00:00,5332.5038,5339.7223,5277.194,5339.7223,30766098,33333014176
000905.SH,2024-04-16 09:30:00,5309.1005,5346.7615,5247.2725,5249.6575,73863775,78650236012
000905.SH,2024-04-16 10:30:00,5249.8142,5269.5007,5232.1562,5251.6762,29958707,30371846753
